Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023<R>,2024<P>
"Contribución a la variación del estado en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|313-314---Fabricación de insumos textiles y acabado de textiles; Fabricación de productos textiles, excepto prendas de vestir<C1>",NA,0.027241007016,-0.001526514381,0.012817714035,0.00285930476,-0.003437880689,0.002517288126,0.022441113322,0.008394247208,0.014003385195,-0.00356206414,0.005468996639,0.024531661196,0.017545429326,0.004206882859,0.020598565359,-0.002839274347,-0.029649177548,0.053239103084,0.014670824659,-0.011346304113,-0.006290325838
"Contribución a la variación del estado en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|315-316---Fabricación de prendas de vestir; Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos<C1>",NA,0.035242185648,-0.008067988244,0.019396897883,-0.014702535757,0.036183865873,0.002786197795,0.007568633423,0.013884208492,0.049564517731,0.002328871143,0.024867533272,0.073867868986,0.013164754931,0.007193766895,0.018028825401,0.00672813491,-0.074091612545,0.062184507803,0.057112618699,-0.021009253652,-0.027064146201
Contribución a la variación del estado en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera<C1>,NA,0.015114486255,0.010659909712,0.008855365131,0.017995801826,-0.009409016574,-0.002682042097,0.012228587184,0.018530321419,0.028354651454,-0.000803454555,-0.001309997203,0.022194980394,0.011973930716,0.016338119492,0.000634924854,0.007815013276,0.000088775403,0.026182199204,0.026694953491,-0.016221430967,-0.007337967656
Contribución a la variación del estado en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|322-323---Industria del papel; Impresión e industrias conexas<C1>,NA,0.048382649917,0.044289471992,0.037353247996,0.030615301719,0.036588198886,0.026872696067,0.037204613133,0.024778343032,0.037883452808,0.016633234729,0.026471950573,0.051331604037,0.052709865823,0.051436537166,0.046242956909,0.014872722106,-0.002178595849,0.06941439731,0.083944694536,-0.014599088043,-0.012928666861
Contribución a la variación del estado en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|324-326---Fabricación de productos derivados del petróleo y del carbón; Industria química; Industria del plástico y del hule<C1>,NA,0.750030697982,-0.354067808446,1.293015224436,-0.150296357688,0.368473616631,-0.351587007038,0.448307752416,0.089860972591,0.653159286455,-0.205754581548,0.066534872184,0.277815242142,-0.241566949887,0.314586704574,0.271166905581,-0.080943263454,-0.002549408902,0.378587091047,0.390826416287,-0.143286822021,0.164958112154
Contribución a la variación del estado en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|327---Fabricación de productos a base de minerales no metálicos<C1>,NA,0.060308469261,0.040486453213,0.081862852987,0.058523347455,0.020101623822,-0.036901068117,0.000001906014,0.022392021208,0.054812448592,-0.009740933616,0.045493933127,0.091532003478,0.076371143947,0.059155980159,0.030428190546,0.009136849555,0.0055988253,0.095046887835,0.094114854163,0.022384566116,0.005316219095
Contribución a la variación del estado en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|331-332---Industrias metálicas básicas; Fabricación de productos metálicos<C1>,NA,0.523184195879,0.219355882366,0.432889490384,0.100647090492,0.241011047961,-0.324764280953,0.301023288363,0.345613540117,0.175210262714,-0.223831800843,0.120788269176,0.116913730668,0.175723449419,0.154419218076,0.111944198727,-0.03307861618,0.058706694219,0.599068829078,0.10501310205,-0.129125995691,-0.005840375781
"Contribución a la variación del estado en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|333-336---Fabricación de maquinaria y equipo; Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos; Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica; Fabricación de equipo de transporte<C1>",NA,0.331126028105,0.364195809348,0.850881743336,0.274825096992,0.089903743105,-0.653554548991,1.037264937306,0.526674703497,1.0564083311,0.022029981694,0.85086440834,1.614460527829,0.935507070826,0.96214194573,0.618856109278,0.271505649737,-0.66637423906,0.890969754756,1.294136871115,0.584126597672,0.345968420034
"Contribución a la variación del estado en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|337---Fabricación de muebles, colchones y persianas<C1>",NA,-0.005631989031,0.010430745495,0.016053363796,0.008683470734,-0.002337127661,-0.013172876275,0.017332759912,0.015438272614,0.031335375741,-0.005011124595,0.003129496418,0.047420320185,0.015698390391,0.005470082657,0.017566245408,0.01235933217,-0.006080529986,0.031647857936,0.021859264524,0.00203980906,0.003015223651
Contribución a la variación del estado en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|339---Otras industrias manufactureras<C1>,NA,0.033266456543,0.0305552217,0.041713772868,0.035946082543,0.067323866459,0.013892575517,-0.042159018637,0.011803668046,0.07843943201,-0.01488296049,0.055778240177,0.113289148777,0.076365189279,0.054782334212,0.051142747013,0.017658974263,-0.001834643903,0.095994665857,0.080869452973,0.046385649684,0.094114600183
Contribución a la variación del estado en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias<C1>,NA,6.189658251013,5.334186208575,5.642035635376,5.177920248109,4.742698270008,0.422598838037,5.314900020942,4.983114031327,4.999465895221,2.699088680969,3.206061049573,4.067257338301,4.349589737489,4.373271324323,4.218610671401,2.198628932956,-2.404675219059,5.439838976873,5.980559097606,4.119192581175,3.991239010991
Contribución a la variación del estado en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|43---Comercio al por mayor<C1>,NA,1.038233827863,0.590775089691,0.873257310675,0.710185878507,0.790469007324,-0.246484865266,0.977937938784,1.046412847505,0.998804155959,0.088446755953,0.474599109999,1.007366316552,1.034130769468,0.811061525256,0.775098434817,0.064800134815,-0.311613802854,1.305109890955,1.403447243923,0.121402040691,0.437508310359
Contribución a la variación del estado en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|46---Comercio al por menor<C1>,NA,1.161051810888,0.755357329053,0.693139837333,0.730794171116,0.718983679316,-0.47128778625,1.11176342465,1.072775544999,0.867722576136,0.269830021813,0.41045565497,0.610684792072,0.939173939248,0.873891698279,0.767939760038,0.182090231236,-0.329808214706,1.370502410377,1.318007212179,0.325886606084,0.652186354153
"Contribución a la variación del estado en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|48-49---Transportes, correos y almacenamiento<C1>",NA,0.703670971121,0.617499298548,0.732460394225,0.455855765951,0.315959956528,-0.092955661305,0.964115006005,0.541293060775,0.624778306175,0.374767960201,0.461153426159,0.447884258463,0.418592656406,0.614962104316,0.650651645959,0.304999438885,-1.000977635169,1.166056869398,1.289127544298,0.688188405332,0.795179379609
Contribución a la variación del estado en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|51---Información en medios masivos<C1>,NA,0.323777210801,0.307937583587,0.326742583521,0.401090562817,0.148689367039,0.118909543996,0.113753210936,-0.041003205164,0.043368788459,0.063656361796,0.040225968626,-0.002782025139,-0.076476991405,0.101639346385,0.094612935152,0.037424156668,-0.140024044231,0.123854670756,0.168770856685,0.090027878381,0.067148861631
Contribución a la variación del estado en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|52---Servicios financieros y de seguros<C1>,NA,0.35024104314,0.699862511861,0.230595557689,0.485971162803,0.276734042764,0.161581882043,0.209057231781,0.140341202607,0.182480718911,0.496141010295,0.181150546986,0.116726777017,0.555950585891,0.426971840788,0.313747902514,0.20521650095,-0.004790786817,0.007741926035,0.849937973826,0.821264893509,0.143541944881
Contribución a la variación del estado en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles<C1>,NA,0.957749484575,0.708838258126,1.013250164878,0.770247051676,0.886271576373,0.334368039655,0.671413909081,0.627957253436,0.487734007184,0.429937762173,0.523425925107,0.441709588859,0.405707354783,0.335230084526,0.339635427224,0.4367833839,0.207282486357,0.56339845805,0.562700090371,0.53435435434,0.430824589285
"Contribución a la variación del estado en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|54---Servicios profesionales, científicos y técnicos<C1>",NA,0.238893429988,0.19175432078,0.151029666818,0.170421894531,0.168364386286,-0.02205359409,0.031531020618,0.160798636847,0.123649594319,0.059706503362,0.082495654865,0.147198761038,0.157741847226,0.047451338706,0.094994680792,0.072109590469,0.034228542609,0.125977376505,0.20253623595,0.203201203928,0.383231874578
Contribución a la variación del estado en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|55---Corporativos<C1>,NA,0.071318413594,0.046111281021,0.086596032804,0.01184923813,0.089601030834,-0.026586753287,0.029851045569,0.033520324204,0.069569480034,-0.001335503318,0.063387539274,0.038422716064,0.017688174919,0.041996011244,0.060870544964,0.011042922611,0.060255960748,0.092856817271,0.052935104254,-0.006473233108,0.081671340761
"Contribución a la variación del estado en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|56---Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación<C1>",NA,0.325473977407,0.330866483116,0.302213249809,0.261685287768,0.270018440724,-0.020265566025,0.105239123869,0.301891191663,0.320630114669,0.199754190979,0.120429345148,0.147524426149,0.178461264954,0.348350352769,0.232362777031,0.189924771601,-0.059726751549,-0.699635384573,-1.446765005394,-0.002219670483,0.005895411762
Contribución a la variación del estado en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|61---Servicios educativos<C1>,NA,0.236085293059,0.371723379193,0.343201383577,0.304644345849,0.333333509176,0.212810426962,0.240751644095,0.275921638587,0.377995961546,0.207597353127,0.263885059858,0.284389346059,0.147145410439,0.149771721879,0.193351905646,0.182472963839,0.004752795944,0.153031000575,0.236271173141,0.333839102447,0.189039432438
Contribución a la variación del estado en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|62---Servicios de salud y de asistencia social<C1>,NA,0.145576145865,0.099236831722,0.162988996429,0.162099715,0.223658322501,0.131068099252,0.177131830937,0.229995440584,0.164605804411,0.179756900184,0.114738660487,0.170729085271,0.126259022804,0.18865888148,0.193346643004,0.1623565875,0.216843595713,0.252666060854,0.124767498469,0.173019745881,0.158347483684
"Contribución a la variación del estado en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|71---Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos<C1>",NA,0.035880744742,0.027338164383,0.06420063467,0.056534618163,0.026349199339,0.010270556287,0.049781349893,0.018387403419,0.02961871669,0.033128851759,0.004892932186,0.032401688189,0.032110508745,0.02627718602,0.03367434858,0.010066564013,-0.184740153631,0.092736464836,0.156128455865,0.050098012488,0.044777808472
Contribución a la variación del estado en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas<C1>,NA,0.207289379755,0.160704472437,0.132458732059,0.158958245912,0.043574429864,-0.157868741081,0.145265249849,0.160625700554,0.208247521926,0.105056287067,0.1350159629,0.303142265444,0.17347535195,0.17115862299,0.14801078182,0.152622707842,-0.913084341291,0.521641996104,0.625547171735,0.27251282615,0.139641381895
Contribución a la variación del estado en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|81---Otros servicios excepto actividades gubernamentales<C1>,NA,0.165143292993,0.165794623385,0.19322702908,0.17559452952,0.12705516429,0.073531122567,0.120462953566,0.103824769292,0.141251271938,0.110758271018,0.083000986771,0.138138794927,0.120573818654,0.085819450726,0.074562594178,0.114048781601,-0.159776312752,0.206166029878,0.240346615776,0.245315333633,0.225736428721
"Contribución a la variación del estado en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|93---Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales<C1>",NA,0.229273225222,0.260386581672,0.336674061808,0.321987780367,0.32363615765,0.417562134579,0.366845081311,0.31037222202,0.359008876864,0.081885954562,0.247204276238,0.183720547334,0.119056023406,0.150031158959,0.245750289683,0.072670197028,0.176503442571,0.157734389853,0.196800926527,0.268775081903,0.236508408762
Índice de precios implícitos base 2018=100|B.1bP---Producto interno bruto<C1>,46.14440154213,49.890147162508,52.826173793314,56.052349831726,59.487121201589,63.240985581532,66.557015593692,69.467530051658,73.406084621511,76.740346905027,78.047912288748,81.457333185635,84.084681597613,89.195001848276,95.052968306793,100.000000004136,104.319010211945,109.138329572948,114.036428084195,121.638837020837,127.327123966424,132.097596794838
"Índice de precios implícitos base 2018=100|D.21-D.31---Impuestos sobre los productos, netos",35.919332660715,34.601597987912,33.90248955774,32.549745682617,35.670355582438,24.695231754533,44.854943608241,48.610922608086,44.971527359739,42.276793369592,56.079413873212,77.9104535798,87.710149112383,100.815061407826,95.253414013961,100,109.279555632839,130.34665377373,125.921577572044,106.448309399819,137.80814057343,154.319471481764
Índice de precios implícitos base 2018=100|B.1bV---Valor agregado bruto|Actividad económica total  <C1>,46.810507950886,50.880869611915,54.069689983481,57.607593911036,61.021949317685,65.812023467093,67.909605761427,70.695249471628,75.03246473438,78.667686180301,79.254388820503,81.652030594532,83.880230780276,88.536482607251,95.041599917248,100.000000004372,104.034034672468,107.996968136503,113.362887146713,122.52184048663,126.711267105439,130.789805724325
Índice de precios implícitos base 2018=100|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias<C1>,44.712609636475,48.516509243603,50.046927199679,52.45380354275,56.277698463769,59.658009296735,61.951839681291,66.087856607402,71.246604348624,74.511134672763,73.600944230324,76.396420138128,81.043101095099,89.453129020612,95.523150880994,100,104.167435137907,110.571798385285,122.048344488874,136.988441812023,147.524227009951,155.475429380105
"Índice de precios implícitos base 2018=100|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza<C1>",44.712609636475,48.516509243603,50.046927199679,52.45380354275,56.277698463769,59.658009296735,61.951839681291,66.087856607402,71.246604348624,74.511134672763,73.600944230324,76.396420138128,81.043101095099,89.453129020612,95.523150880994,100,104.167435137907,110.571798385285,122.048344488874,136.988441812023,147.524227009951,155.475429380105
"Índice de precios implícitos base 2018=100|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|111---Agricultura<C1>",42.777972306428,46.275805205895,46.240800740251,50.451916348217,57.020616923677,61.629760079737,65.196282055393,70.159094249877,78.403099974749,79.091428105653,73.3172946314,73.09644714562,77.49493513732,88.509013816465,96.405018586792,100,104.55161021582,112.981475297509,126.694616449437,144.836562599086,156.386387245816,165.402260073253
"Índice de precios implícitos base 2018=100|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|112---Cría y explotación de animales<C1>",44.100985502097,49.173509977931,52.930566650211,52.675672852123,51.677658449951,53.314687325715,54.482254790419,57.457066447924,58.398604708501,65.645463704723,73.107656054031,82.009485029148,87.698813920484,91.592892801948,93.770125057203,100,103.075501360932,105.742488453813,113.319872777688,121.928969868394,132.251074303944,139.82953509195
"Índice de precios implícitos base 2018=100|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|114---Pesca, caza y captura<C1>",62.717267597323,62.081055503501,65.252425223591,65.61396054532,67.442720477935,63.877179954512,63.901232239334,63.182539822153,62.566077550516,64.12182910079,67.516636539118,66.870327778025,67.787073215746,75.387360423511,86.305789417187,100,120.787174810652,128.402918269627,129.602154055708,150.457282868813,156.175607010498,132.81790796092
"Índice de precios implícitos base 2018=100|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|113,115---Aprovechamiento forestal, Servicios relacionados con las actividades agropecuarias y forestales<C1>",71.327578447438,72.562522605354,75.924256294461,77.890302155531,80.151862129389,82.172251579615,79.253018494146,81.673206728546,85.435356290887,85.245756940968,85.082162755507,87.551450184007,89.076690441456,93.415771692692,97.709223926673,100,102.184514688648,106.142525092898,114.113139950196,126.669625879018,130.78148715049,138.862981743216
Índice de precios implícitos base 2018=100|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias<C1>,40.687883553465,45.980550708901,48.678845949403,53.608370458841,56.815316861893,62.975040378783,62.051801667481,66.028888152661,72.734530105283,76.642145184135,74.559701690343,76.908039741251,77.373560858384,82.689350443886,93.120844269827,100,105.072096833596,107.600065526765,115.584044890368,126.620070434928,129.945350345252,130.961208127251
Índice de precios implícitos base 2018=100|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|21---Minería<C1>,32.025226231278,44.050266707627,54.055670701038,62.362732121607,71.605740355442,86.655497822413,66.921794066589,80.244260302367,106.442145110161,105.561258524059,94.230185836551,95.284339685999,62.548335158546,65.255327621253,87.538986565923,100,116.091993887179,100.10850011058,109.747751464957,108.694346254625,110.078684744356,106.862897680772
Índice de precios implícitos base 2018=100|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|21---Minería|21-1---Minería petrolera<C1>,32.438837260801,45.594047581432,56.711137166496,64.585810488644,74.686042142143,92.984642068771,68.928450233585,83.297098166052,112.138617432718,111.886415374052,100.892809125218,102.989589724116,59.831812758303,58.432555832971,85.001063779105,100,119.395950614232,88.779467540454,93.797777266642,96.614855789868,103.189333318441,90.127728902833
Índice de precios implícitos base 2018=100|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|21---Minería|21-2---Minería no petrolera<C1>,29.29412005468,34.090065481527,38.283484010514,49.108726629414,55.30239327596,53.62183001452,56.699052646851,66.489854623563,83.076870392301,81.989239523953,70.873604801261,68.892152852761,71.302322307187,85.075377004376,94.132222862955,100,108.145808854322,128.10703899045,147.942890523771,137.981172114735,127.709835517129,150.848468428685
"Índice de precios implícitos base 2018=100|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|22---Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final<C1>",68.348044466665,61.150882117731,61.312826227967,57.718375138472,58.754554862199,63.768830652249,67.251207020074,63.396815009991,57.481524783151,54.291884913996,58.390391368318,66.122334271759,64.027717985983,66.99294238078,94.241132044267,100,119.196421192834,113.311516137178,131.81174542791,186.90435176926,217.153322331564,153.431165725556
Índice de precios implícitos base 2018=100|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|23---Construcción<C1>,45.751128661864,50.175746238943,52.168517895264,55.447517124113,57.618112419293,61.88246208328,63.523488477651,65.937073880963,70.265756038259,73.72839833121,73.220008504691,75.39029114038,78.474898117287,83.887651570535,92.598113984889,100,102.948336273788,107.605912547792,121.070713876808,137.735144642792,141.72776602764,146.034872986247
Índice de precios implícitos base 2018=100|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras<C1>,40.571189923759,44.356968692488,45.009817629951,50.053069272482,51.951235641788,56.374135951381,59.511304137774,62.079343170816,65.238803252185,71.489997268143,70.937257630061,73.499549463158,81.920674502103,87.843656662046,94.349715092273,100,102.402901973002,108.566033193547,114.176628503675,123.329831221133,125.009677503079,129.366037757787
Índice de precios implícitos base 2018=100|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria<C1>,43.847352269578,47.09924387304,48.822431859486,50.344023697743,54.942549505749,60.055882173018,65.089482078797,67.899297679079,73.081644493191,78.817430471311,81.359114802255,83.300248359981,87.229842954146,92.113952790834,96.747352307373,100,102.271918649488,107.142505770433,116.187658961481,129.326547886234,137.705924169457,141.386644451758
Índice de precios implícitos base 2018=100|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco<C1>,52.030462085304,52.978288731363,55.39210489248,57.364359995684,58.674165781187,59.141804802205,63.532249939034,65.708573029298,67.634727194997,70.347485361159,72.673179944151,76.025228798005,79.99529629997,89.587034152003,96.41186607024,100,104.878287048248,109.527232373702,114.588591021523,124.885984612976,131.888252893117,135.857804567353
"Índice de precios implícitos base 2018=100|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|313-314---Fabricación de insumos textiles y acabado de textiles; Fabricación de productos textiles, excepto prendas de vestir<C1>",52.979367086215,53.906400677062,55.625328464203,57.031733879309,58.497467271123,61.753013796624,65.973091454363,68.943281859738,74.19793813336,76.790136023699,76.973148889223,77.872704464749,82.931629014308,88.288300830994,94.367126503173,100,101.583548280129,104.732473272187,111.113020808999,121.596215229557,122.337126467944,124.310114441037
"Índice de precios implícitos base 2018=100|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|315-316---Fabricación de prendas de vestir; Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos<C1>",57.80890414738,59.187228979898,60.492146931124,63.37425127143,63.72969664248,65.886945767984,67.320110903697,67.014512503849,71.702295526666,77.499620694733,77.658381478461,80.049762318637,90.753375597476,94.713663665265,96.979391918589,100,104.388104500811,108.603162808177,114.885829183889,125.200039889429,124.903040233533,129.155276810327
Índice de precios implícitos base 2018=100|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera<C1>,47.465070673794,50.135171933425,54.003498331839,55.369196903808,59.4631540184,60.723663408374,65.081400315818,66.759138857071,71.358310603449,74.946205651268,76.858728203857,78.244115609531,85.242918751866,91.796772066884,98.567306011576,100,105.48902519505,108.11174060437,114.696642834729,135.896114014875,138.02462715336,138.613255115558
Índice de precios implícitos base 2018=100|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|322-323---Industria del papel; Impresión e industrias conexas<C1>,49.235614250556,52.390707490775,55.181960324991,56.445267439691,58.723943714283,62.044495912371,67.123563086123,68.255074839514,71.166629294682,75.007867955905,77.962515210627,78.388719887587,83.297550769541,88.658098323407,94.222352366306,100,104.747942910589,107.842784642716,112.695650293499,125.337405736629,127.838286001959,127.340373692685
Índice de precios implícitos base 2018=100|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|324-326---Fabricación de productos derivados del petróleo y del carbón; Industria química; Industria del plástico y del hule<C1>,31.974097048555,38.552582310966,34.564679145061,49.464715931025,46.937150111486,52.644087124843,48.362673629671,56.228889152078,58.620894345887,69.453205306927,64.909127872086,67.625237144027,76.003601222343,72.767664604772,86.917116400087,100,99.693296452404,103.487559814601,107.386926856218,115.950359142017,113.375557818556,113.240584162506
Índice de precios implícitos base 2018=100|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|327---Fabricación de productos a base de minerales no metálicos<C1>,58.625772066653,58.719625225291,58.291958016371,60.000701916434,62.796859996457,65.926828341099,68.308803465358,66.751260005841,65.698499034131,69.729255472384,71.790784806507,74.021200221459,80.212573867229,87.565226316797,95.897115591735,100,104.355662222776,108.153243477744,112.951814977344,129.187204522117,136.674009434046,140.408083110889
Índice de precios implícitos base 2018=100|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|331-332---Industrias metálicas básicas; Fabricación de productos metálicos<C1>,28.382338642221,37.158726732626,39.647130559374,46.686271860346,49.658641228682,58.56828678607,60.201884679738,63.705601417049,72.792654929241,76.425927749551,71.549520178316,70.200180619433,74.341394844095,82.201344861195,89.649713774631,100,101.034902662523,110.940449851488,133.697476360725,139.016211979154,129.681892487753,134.181697661224
"Índice de precios implícitos base 2018=100|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|333-336---Fabricación de maquinaria y equipo; Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos; Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica; Fabricación de equipo de transporte<C1>",41.251235511729,43.409388737466,45.147073507384,47.198797344546,49.760327806231,52.449718607257,59.396094283597,59.225010325412,60.696687436753,66.88437153686,67.112767743702,71.08536912587,83.231254408409,92.519291120448,96.331575724498,100,102.645786157745,110.482523209045,111.101869337998,118.142196506248,118.829813191335,125.400828995011
"Índice de precios implícitos base 2018=100|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|337---Fabricación de muebles, colchones y persianas<C1>",54.827284577111,52.061709498423,53.659305101436,56.401139968225,59.291245393008,60.731035488728,60.919093016043,63.300175634476,66.392155642791,70.334081931449,72.635911187706,74.896235964345,85.461140924144,91.846901972049,96.717742264075,100,104.248299713647,108.45571748031,113.65680063383,124.760252916194,137.570389768658,145.55719732453
Índice de precios implícitos base 2018=100|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|339---Otras industrias manufactureras<C1>,50.899848391097,52.332195189258,54.953891231388,55.673561653487,59.251524670043,64.741300803157,69.21229573131,66.019171518709,62.565217516205,68.392919099718,65.485167112342,71.343055671632,86.434015468734,91.05837280657,95.850894009465,100,105.476840402165,112.481551218389,117.451424446767,130.094512786397,141.34852513064,148.517469039978
Índice de precios implícitos base 2018=100|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias<C1>,50.925011526902,54.223114930127,57.822694049742,60.532769318436,64.018245073087,67.955289023724,71.820778222924,73.7629062773,76.601559642146,80.099206452379,82.297158607667,84.722095018673,87.800362480799,91.793700060255,96.081589577169,100.000000006979,103.476395201185,108.047952052072,111.671243575319,119.469781557743,123.811818074974,129.345414052766
Índice de precios implícitos base 2018=100|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|43---Comercio al por mayor<C1>,44.812962814432,48.81784999484,50.94218449393,52.86645674283,56.316418836568,61.279441461795,65.646444265647,66.738223058747,70.222721717436,74.733187319089,75.996849007366,77.059280485931,82.830266167306,89.823983444779,95.815867046822,100,102.611904565467,107.751504253247,113.613933902299,123.411266134338,120.354183710276,124.669893469312
Índice de precios implícitos base 2018=100|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|46---Comercio al por menor<C1>,43.343198222802,47.625920755875,49.953023908873,51.412853641486,54.779404829557,59.640494784392,64.089258568111,65.42355493637,68.837891755847,73.676701712294,74.616778878747,76.373934005427,81.141343547922,89.818612703779,96.105183849734,100,102.698172767043,108.066711159718,114.154724644886,122.228066913295,121.091310543804,125.236786417408
"Índice de precios implícitos base 2018=100|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|48-49---Transportes, correos y almacenamiento<C1>",47.816971723749,51.029128303763,54.701473566104,58.609236018498,60.687001093426,63.848898662238,68.284322050555,72.702044970003,75.656018768603,79.74131832005,82.333300129104,84.613261348795,86.630009736475,89.219331337586,93.911845106631,100.00000006047,104.294076539959,108.817038648198,111.961168912116,119.781438527487,127.277186512631,135.208194516444
