Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023<R>,2024<P>
Estructura porcentual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera<C1>,0.289332789718,0.28921393916,0.237041217994,0.228152223899,0.235456899247,0.211811497125,0.213616477815,0.186158517767,0.181363098873,0.187669269417,0.132783154933,0.127543813512,0.136334100162,0.127164470799,0.125871828779,0.12157176548,0.117628821318,0.114858397014,0.116800116485,0.121503093105,0.11197783871,0.099147627047
Estructura porcentual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|322-323---Industria del papel; Impresión e industrias conexas<C1>,0.370952264574,0.356092047804,0.370542048271,0.382351354662,0.384013886247,0.402499859149,0.458595469788,0.494629058768,0.572595469995,0.551597800265,0.41918623621,0.394603953653,0.41263129554,0.437988990265,0.445456892617,0.423543597314,0.408000364525,0.429350859642,0.45218267965,0.451917300022,0.405935439388,0.361916839465
Estructura porcentual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|324-326---Fabricación de productos derivados del petróleo y del carbón; Industria química; Industria del plástico y del hule<C1>,3.466845280955,3.690181713146,3.836877346058,3.737446504319,3.25637994743,3.118840639804,2.805477546658,2.613125319917,2.598709308887,2.772403324376,2.659496056328,2.534549713106,2.613173249586,2.629759453764,2.597037666226,2.556235364988,2.598973230847,2.599841158073,2.682453062595,3.020513510223,3.150983081127,3.037646552174
Estructura porcentual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|327---Fabricación de productos a base de minerales no metálicos<C1>,0.368753732551,0.363603668181,0.361327010751,0.359261599242,0.332446690685,0.315975447744,0.340984781233,0.301160846835,0.299148986303,0.310213885996,0.281103665002,0.276518988159,0.290805708234,0.300686443538,0.310186476643,0.299411831575,0.307062850909,0.32103487754,0.332914413094,0.274520655182,0.247860606248,0.229572295291
Estructura porcentual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|331-332---Industrias metálicas básicas; Fabricación de productos metálicos<C1>,1.520860342068,1.960889566215,1.593122672093,1.600680463589,1.500687690937,1.623824104316,1.432902207369,1.526048911663,1.598370317254,1.5864100422,1.347710296394,1.371208348102,1.424578770703,1.339417363848,1.31509399418,1.252392578682,1.164096991717,1.147317608611,1.290593199418,1.202961331561,1.021594342855,0.93068831892
"Estructura porcentual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|333-336---Fabricación de maquinaria y equipo; Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos; Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica; Fabricación de equipo de transporte<C1>",9.216408731784,7.449416780362,7.375710453387,7.776788896349,7.291420082733,6.017936192852,6.217679784133,6.173635506561,5.637321420911,6.228037883292,6.428437556246,7.142894183999,7.831555041295,7.838286866917,7.305943774402,6.851932217587,6.995173586311,6.580544368746,5.744774450075,6.357456285393,6.754734886059,7.047825077858
"Estructura porcentual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|337---Fabricación de muebles, colchones y persianas<C1>",0.482880485591,0.481143586727,0.468910858939,0.437576447563,0.411808812942,0.392825476514,0.377301085635,0.386270919478,0.42414348907,0.402385179485,0.388648435953,0.345841826209,0.365837877956,0.353918950375,0.322290160707,0.291162048746,0.282274636752,0.287279695152,0.312870370731,0.304522252864,0.275815755952,0.247639319946
Estructura porcentual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|339---Otras industrias manufactureras<C1>,0.269915539399,0.272362617906,0.299270799797,0.307171741924,0.320440493007,0.286136761253,0.319254539283,0.298783802226,0.293284442777,0.292516534424,0.298161763345,0.309453983628,0.318847046405,0.310409806232,0.293573972097,0.273931144025,0.260512759015,0.236611311912,0.281929322677,0.263349418466,0.255344106765,0.248838436705
Estructura porcentual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias<C1>,58.498530804724,59.2419479921,60.29368249953,60.36620202365,61.07332142136,62.083945299593,61.203391132008,61.359038446998,61.736556051204,61.5376726334,61.098207171084,59.292577230289,58.468418045229,58.720381818467,58.661222313569,59.405595154854,58.956201169648,58.315557005033,58.724169615658,57.952276724852,57.373374503712,58.196167521768
Estructura porcentual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|43---Comercio al por mayor<C1>,10.108014369255,10.489583439328,10.574956048379,10.823582157817,11.069108932949,11.364420125689,10.922664743542,11.27289282016,11.96211027065,12.164305342004,11.964889839292,12.00920579117,12.463714209059,13.135904626004,13.119467541864,13.871255684659,13.631267634869,13.706025828932,14.216000273547,14.640017394265,13.873233121763,13.651504885007
Estructura porcentual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|46---Comercio al por menor<C1>,7.989730425064,8.521371425476,8.540440240024,8.397058582089,8.447028755165,8.752814929323,7.875768452183,8.356963642898,8.687935729335,9.080869235012,8.865179101649,8.365196759427,8.004246878298,8.480054318448,8.433579001332,8.772189227088,8.399831240106,8.385937608079,8.694281542489,8.667437020452,8.265295260384,8.418073481317
"Estructura porcentual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|48-49---Transportes, correos y almacenamiento<C1>",5.810155433681,5.543089004117,5.90075026642,5.917286325161,6.062456636349,5.849062483065,5.666065760619,6.335320084556,6.100689258199,5.972312251237,5.77652280871,5.780946686494,5.756605417146,5.792259541775,5.692402713152,5.945030563035,5.9417692404,5.332877468329,6.036459415155,6.525369413636,6.646290062485,6.934213589323
Estructura porcentual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|51---Información en medios masivos<C1>,0.993969554034,1.08817110458,1.220252027183,1.324132279985,1.466544190233,1.459499463559,1.53221955188,1.466506274647,1.32357976175,1.278081624152,1.275396320137,1.183353744623,1.051322753002,0.901631958887,0.863396068857,0.883448182564,0.863583333811,0.772829861167,0.752981561035,0.709804275807,0.716059746429,0.710443739515
Estructura porcentual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|52---Servicios financieros y de seguros<C1>,1.94017769031,2.130000673902,2.618485814221,2.572822160994,2.748156479609,2.873072210962,2.934681785781,2.797221667952,2.595277198302,2.51166684003,2.751871764367,2.616182894406,2.492138768122,2.601919097791,2.821621286483,2.871145553399,2.945701761854,3.110494635332,2.919725105555,3.292300181875,3.69495490705,3.486699051229
Estructura porcentual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles<C1>,10.764526642654,10.751496071491,10.804492720725,10.846096017061,10.824187396702,11.046119837302,11.54863064558,11.177955224876,11.133429004257,10.724542867366,10.707801109738,10.433533372481,10.096532174708,9.604790978742,9.306766939483,9.120756290216,9.146174630223,9.755743638423,9.384996861711,8.782598531147,8.865525333227,9.152763390154
"Estructura porcentual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|54---Servicios profesionales, científicos y técnicos<C1>",2.309572654087,2.166953969484,2.160867880118,2.097746696536,2.064960081229,2.200522083259,1.930424133861,1.828544278887,1.831236152141,1.793431064883,1.843583387584,1.838515577787,1.753981845697,1.693275186161,1.813452397754,1.799448449834,1.730023472457,1.930660417016,1.949999708086,1.920907149101,1.951193124579,2.407940375283
Estructura porcentual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|55---Corporativos<C1>,0.021727255237,0.023923681564,0.023303454229,0.023210532305,0.021679248743,0.024402196088,0.0232947387,0.021534078934,0.021696931991,0.021334239999,0.019384249588,0.01877976258,0.018500073922,0.020967843422,0.022834117422,0.023098491214,0.023516321176,0.025111409391,0.027239657277,0.027668917589,0.026450228725,0.02703532977
"Estructura porcentual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|56---Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación<C1>",3.782355505567,3.883333349111,3.960962782417,4.178139023096,4.28261447942,4.510755150969,4.157569973416,3.82431265637,3.857106509128,3.711208536727,3.671075132059,3.39053561391,3.230943248959,3.15767871052,3.26664251536,3.211287196029,3.224150323603,3.248846531905,2.449418201897,0.889367105849,0.854406022412,0.839686650592
Estructura porcentual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|61---Servicios educativos<C1>,3.352523712434,3.367668710707,3.431348005146,3.344940515923,3.38040217199,3.365933461694,3.541013564315,3.476315368755,3.438751605979,3.511164335368,3.584412556088,3.451876275356,3.329970459265,3.191817290086,3.023146423103,2.939833449542,2.895586741822,2.968617271691,2.787030448481,2.668314612458,2.695143881191,2.690740262931
Estructura porcentual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|62---Servicios de salud y de asistencia social<C1>,1.924100957653,1.890797610407,1.744098831684,1.666179726252,1.687864704713,1.749449204652,1.837031428211,1.770933775408,1.882017191485,1.899037236412,1.962631935238,1.914960150412,1.854033897663,1.859333698027,1.893004389206,2.008978203149,2.138046686656,2.231051233233,2.240079017938,2.129861424929,2.104190586441,2.091619788421
"Estructura porcentual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|71---Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos<C1>",0.713224195802,0.699949907155,0.695450326197,0.705317018174,0.735710273286,0.734041358759,0.730732193039,0.702078077032,0.687275446974,0.661670466118,0.684972179351,0.653963323596,0.628914209936,0.613327751965,0.613202211469,0.607409443518,0.594895102283,0.360565924259,0.432962196734,0.572196047105,0.591007669373,0.600647881313
Estructura porcentual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas<C1>,3.106025168651,2.979394795644,2.83716208431,2.779808511502,2.553811315882,2.48302060605,2.488927547737,2.380674874633,2.361301626781,2.243793076726,2.200724126865,2.069586085988,2.535615370064,2.579539406023,2.788042689914,2.486402831145,2.493135599266,1.444250460802,1.949914505306,2.36694610607,2.164326582774,2.119121019578
Estructura porcentual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|81---Otros servicios excepto actividades gubernamentales<C1>,3.191731924728,3.196849583725,3.224988904718,3.143887674585,3.137157208288,3.093639930001,3.130516491113,2.978028057701,2.876795072329,2.846741585207,2.799103500158,2.710379257389,2.601411640072,2.569674307555,2.5315784258,2.479214456222,2.512733851136,2.43851060438,2.441603969295,2.473981615153,2.644454171562,2.780387606307
"Estructura porcentual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|93---Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales<C1>",2.490695315569,2.509364665409,2.556123113758,2.545994802171,2.591639546802,2.577192258223,2.883850122032,2.96975756419,2.977354291903,3.117513932161,2.990659160263,2.855561934672,2.650487099317,2.51820710306,2.472085592367,2.38609713324,2.415785229986,2.604034112095,2.441477151152,2.285506929415,2.280843805316,2.285290471028
Contribución a la variación del estado en valores corrientes|B.1bP---Producto interno bruto<C1>,NA,8.70925196579,6.611451456586,9.344896206129,8.690167813526,7.292196402925,0.832409286814,10.186435530592,7.03236963428,9.546822074283,5.494738149497,8.711401569288,9.154587707513,10.536452199388,7.400524417773,7.125372512575,5.283038963327,-2.380904336561,9.693000585936,12.583704436778,7.628299429561,5.530224005762
"Contribución a la variación del estado en valores corrientes|D.21-D.31---Impuestos sobre los productos, netos",NA,-0.020725396966,0.168859091666,0.067671014347,0.325967437879,-0.823289338849,1.580577031832,0.477964603211,-0.468713973184,0.029098125707,1.174938858472,2.241210634855,1.071708443451,0.881156625799,-0.136668966173,0.427320542076,0.783332145979,0.11831155008,0.455744327652,-0.40243325708,1.705092897549,0.733678334517
Contribución a la variación del estado en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  <C1>,NA,8.729977362756,6.44259236492,9.277225191782,8.364200375647,8.115485741774,-0.748167745018,9.708470927381,7.501083607464,9.517723948576,4.319799291025,6.470190934433,8.082879264062,9.655295573589,7.537193383946,6.698051970499,4.499706817348,-2.49921588664,9.237256258284,12.986137693859,5.923206532012,4.796545671245
