Año,Unnamed: 0,sector_economico_1,sector_economico_2,ta,HWES1
2011-01-31,8146,8.0,84.0,121563,124969.19108612019
2011-02-28,8147,8.0,84.0,119520,124827.26645753185
2011-03-31,8148,8.0,84.0,120036,124606.1303551347
2011-04-30,8149,8.0,84.0,120747,124415.70825700408
2011-05-31,8150,8.0,84.0,121475,124262.84541296226
2011-06-30,8151,8.0,84.0,122977,124146.68518742216
2011-07-31,8152,8.0,84.0,124922,124097.94830461292
2011-08-31,8153,8.0,84.0,126399,124132.28379192071
2011-09-30,8154,8.0,84.0,126164,124226.73030059069
2011-10-31,8155,8.0,84.0,127234,124307.44987139941
2011-11-30,8156,8.0,84.0,123957,124429.38946009112
2011-12-31,8157,8.0,84.0,123195,124409.70656592066
2012-01-31,8158,8.0,84.0,125846,124359.09379234063
2012-02-29,8159,8.0,84.0,127089,124421.04821765977
2012-03-31,8160,8.0,84.0,127485,124532.21287525729
2012-04-30,8161,8.0,84.0,127154,124655.24567212157
2012-05-31,8162,8.0,84.0,124288,124759.36043578318
2012-06-30,8163,8.0,84.0,124705,124739.72041762556
2012-07-31,8164,8.0,84.0,122893,124738.27373355784
2012-08-31,8165,8.0,84.0,124408,124661.38732799294
2012-09-30,8166,8.0,84.0,122149,124650.82952265991
2012-10-31,8167,8.0,84.0,124127,124546.58662588242
2012-11-30,8168,8.0,84.0,123448,124529.10384980399
2012-12-31,8169,8.0,84.0,125687,124484.05785606217
2013-01-31,8170,8.0,84.0,126931,124534.1804453929
2013-02-28,8171,8.0,84.0,125073,124634.04792683487
2013-03-31,8172,8.0,84.0,123417,124652.33759655009
2013-04-30,8173,8.0,84.0,124325,124600.86519669383
2013-05-31,8174,8.0,84.0,125170,124589.37081349826
2013-06-30,8175,8.0,84.0,125131,124613.56369626918
2013-07-31,8176,8.0,84.0,127333,124635.12354225798
2013-08-31,8177,8.0,84.0,126284,124747.53506133058
2013-09-30,8178,8.0,84.0,128767,124811.55443377513
2013-10-31,8179,8.0,84.0,128974,124976.36466570119
2013-11-30,8180,8.0,84.0,126248,125142.93280463031
2013-12-31,8181,8.0,84.0,126901,125188.97727110404
2014-01-31,8182,8.0,84.0,125892,125260.31155147472
2014-02-28,8183,8.0,84.0,127932,125286.63190349661
2014-03-31,8184,8.0,84.0,130088,125396.85557418426
2014-04-30,8185,8.0,84.0,131740,125592.31992525992
2014-05-31,8186,8.0,84.0,134024,125848.47326170743
2014-06-30,8187,8.0,84.0,136884,126189.1202091363
2014-07-31,8188,8.0,84.0,136981,126634.74020042228
2014-08-31,8189,8.0,84.0,137052,127065.83435873804
2014-09-30,8190,8.0,84.0,138809,127481.92459379062
2014-10-31,8191,8.0,84.0,140151,127953.88606904935
2014-11-30,8192,8.0,84.0,136276,128462.09914950562
2014-12-31,8193,8.0,84.0,138638,128787.67835160956
2015-01-31,8194,8.0,84.0,139289,129198.1084202925
2015-02-28,8195,8.0,84.0,139738,129618.56223611365
2015-03-31,8196,8.0,84.0,138294,130040.20547627559
2015-04-30,8197,8.0,84.0,135487,130384.11358143078
2015-05-31,8198,8.0,84.0,136031,130596.73384887117
2015-06-30,8199,8.0,84.0,137049,130823.1616051682
2015-07-31,8200,8.0,84.0,138399,131082.5715382862
2015-08-31,8201,8.0,84.0,138497,131387.42272419092
2015-09-30,8202,8.0,84.0,139137,131683.65511068297
2015-10-31,8203,8.0,84.0,141333,131994.21114773786
2015-11-30,8204,8.0,84.0,141119,132383.32734991546
2015-12-31,8205,8.0,84.0,140465,132747.31371033567
2016-01-31,8206,8.0,84.0,140952,133068.88397240502
2016-02-29,8207,8.0,84.0,141946,133397.34714022148
2016-03-31,8208,8.0,84.0,146688,133753.5410093789
2016-04-30,8209,8.0,84.0,148212,134292.47680065478
2016-05-31,8210,8.0,84.0,146544,134872.45693396084
2016-06-30,8211,8.0,84.0,149226,135358.77122837916
2016-07-31,8212,8.0,84.0,148923,135936.57242719672
2016-08-31,8213,8.0,84.0,150798,136477.67357606353
2016-09-30,8214,8.0,84.0,153265,137074.35384372756
2016-10-31,8215,8.0,84.0,153985,137748.9641002389
2016-11-30,8216,8.0,84.0,151213,138425.46559606228
2016-12-31,8217,8.0,84.0,151801,138958.2795295597
2017-01-31,8218,8.0,84.0,152711,139493.3928824947
2017-02-28,8219,8.0,84.0,158121,140044.12651239077
2017-03-31,8220,8.0,84.0,158270,140797.32957437448
2017-04-30,8221,8.0,84.0,157859,141525.35750877557
2017-05-31,8222,8.0,84.0,160250,142205.92594590993
2017-06-30,8223,8.0,84.0,162508,142957.76236483036
2017-07-31,8224,8.0,84.0,164563,143772.35559962908
2017-08-31,8225,8.0,84.0,165186,144638.63244964453
2017-09-30,8226,8.0,84.0,168715,145494.7727642427
2017-10-31,8227,8.0,84.0,168273,146462.28223239924
2017-11-30,8228,8.0,84.0,167532,147371.06213938261
2017-12-31,8229,8.0,84.0,165815,148211.10121690834
2018-01-31,8230,8.0,84.0,167452,148944.59699953717
2018-02-28,8231,8.0,84.0,167366,149715.73879122312
2018-03-31,8232,8.0,84.0,167896,150451.16634158883
2018-04-30,8233,8.0,84.0,169371,151178.0344106893
2018-05-31,8234,8.0,84.0,169531,151936.07464357725
2018-06-30,8235,8.0,84.0,169451,152669.19653342818
2018-07-31,8236,8.0,84.0,172932,153368.43834453536
2018-08-31,8237,8.0,84.0,174699,154183.58674684638
2018-09-30,8238,8.0,84.0,172965,155038.39563239444
2018-10-31,8239,8.0,84.0,176024,155785.33748104467
2018-11-30,8240,8.0,84.0,175260,156628.61508600117
2018-12-31,8241,8.0,84.0,178589,157404.92279075112
2019-01-31,8242,8.0,84.0,181426,158287.59267446984
2019-02-28,8243,8.0,84.0,181653,159251.69297970025
2019-03-31,8244,8.0,84.0,182858,160185.08077221274
2019-04-30,8245,8.0,84.0,183072,161129.78574003722
2019-05-31,8246,8.0,84.0,182724,162044.04466753567
2019-06-30,8247,8.0,84.0,182924,162905.70947305503
2019-07-31,8248,8.0,84.0,183054,163739.80491167775
2019-08-31,8249,8.0,84.0,184287,164544.56304035784
2019-09-30,8250,8.0,84.0,184559,165367.16458034294
2019-10-31,8251,8.0,84.0,187845,166166.82438949533
2019-11-30,8252,8.0,84.0,185964,167070.0817065997
2019-12-31,8253,8.0,84.0,182466,167857.32830215807
2020-01-31,8254,8.0,84.0,183985,168466.02295623484
2020-02-29,8255,8.0,84.0,182339,169112.64699972505
2020-03-31,8256,8.0,84.0,177530,169663.7450414032
2020-04-30,8257,8.0,84.0,176644,169991.5056646781
2020-05-31,8258,8.0,84.0,176552,170268.69292864983
2020-06-30,8259,8.0,84.0,178179,170530.49738995612
2020-07-31,8260,8.0,84.0,179507,170849.18499870796
2020-08-31,8261,8.0,84.0,182128,171209.9272904285
2020-09-30,8262,8.0,84.0,183166,171664.84698666062
2020-10-31,8263,8.0,84.0,184321,172144.06169554975
2020-11-30,8264,8.0,84.0,180178,172651.43412490183
2020-12-31,8265,8.0,84.0,181823,172965.04103636424
2021-01-31,8266,8.0,84.0,183755,173334.1226598491
2021-02-28,8267,8.0,84.0,183456,173768.3258823554
2021-03-31,8268,8.0,84.0,185273,174171.9789705906
2021-04-30,8269,8.0,84.0,184527,174634.52151348267
2021-05-31,8270,8.0,84.0,184937,175046.70811708758
2021-06-30,8271,8.0,84.0,167923,175458.80361220895
2021-07-31,8272,8.0,84.0,166229,175144.81179503357
2021-08-31,8273,8.0,84.0,164297,174773.3196369072
2021-09-30,8274,8.0,84.0,164520,174336.80631870276
2021-10-31,8275,8.0,84.0,163640,173927.77272209016
2021-11-30,8276,8.0,84.0,161092,173499.1155253364
2021-12-31,8277,8.0,84.0,161490,172982.15237844738
2022-01-31,8278,8.0,84.0,161379,172503.3126960121
2022-02-28,8279,8.0,84.0,163310,172039.7996670116
2022-03-31,8280,8.0,84.0,163198,171676.05801421945
2022-04-30,8281,8.0,84.0,164779,171322.8055969603
2022-05-31,8282,8.0,84.0,165666,171050.14703042028
2022-06-30,8283,8.0,84.0,166373,170825.80757081945
2022-07-31,8284,8.0,84.0,167622,170640.27392203533
2022-08-31,8285,8.0,84.0,167313,170514.5125086172
2022-09-30,8286,8.0,84.0,168418,170381.1161540915
2022-10-31,8287,8.0,84.0,170137,170299.319647671
2022-11-30,8288,8.0,84.0,169070,170292.55632901806
2022-12-31,8289,8.0,84.0,170091,170241.61648197565
2023-01-31,8290,8.0,84.0,170349,170235.3407952267
2023-02-28,8291,8.0,84.0,170352,170240.07659542558
2023-03-31,8292,8.0,84.0,171056,170244.7400706162
2023-04-30,8293,8.0,84.0,169986,170278.54256767387
2023-05-31,8294,8.0,84.0,170079,170266.3532940208
2023-06-30,8295,8.0,84.0,171212,170258.54690676995
2023-07-31,8296,8.0,84.0,170576,170298.27411898787
2010-02-28,8297,8.0,85.0,3926,3926.0
2010-03-31,8298,8.0,85.0,3820,3926.0000000000005
2010-04-30,8299,8.0,85.0,3821,3921.583333333334
2010-05-31,8300,8.0,85.0,3932,3917.3923611111118
2010-06-30,8301,8.0,85.0,3908,3918.001012731482
2010-07-31,8302,8.0,85.0,3870,3917.5843038676708
2010-08-31,8303,8.0,85.0,3940,3915.6016245398514
2010-09-30,8304,8.0,85.0,4003,3916.6182235173574
2010-10-31,8305,8.0,85.0,4104,3920.217464204134
2010-11-30,8306,8.0,85.0,4053,3927.8750698622953
2010-12-31,8307,8.0,85.0,4093,3933.088608618033
2011-01-31,8308,8.0,85.0,4097,3939.7515832589484
2011-02-28,8309,8.0,85.0,4158,3946.303600623159
2011-03-31,8310,8.0,85.0,4039,3955.124283930528
2011-04-30,8311,8.0,85.0,4161,3958.6191054334226
2011-05-31,8312,8.0,85.0,4099,3967.05164270703
2011-06-30,8313,8.0,85.0,4027,3972.549490927571
2011-07-31,8314,8.0,85.0,4258,3974.818262138922
2011-08-31,8315,8.0,85.0,4223,3986.6175012164667
2011-09-30,8316,8.0,85.0,4287,3996.4667719991144
2011-10-31,8317,8.0,85.0,4250,4008.572323165818
2011-11-30,8318,8.0,85.0,4320,4018.631809700576
2011-12-31,8319,8.0,85.0,4106,4031.188817629719
2012-01-31,8320,8.0,85.0,4102,4034.305950228481
2012-02-29,8321,8.0,85.0,4255,4037.1265356356275
2012-03-31,8322,8.0,85.0,4242,4046.20459665081
2012-04-30,8323,8.0,85.0,4239,4054.3627384570264
2012-05-31,8324,8.0,85.0,4289,4062.0559576879837
2012-06-30,8325,8.0,85.0,4235,4071.5119594509847
2012-07-31,8326,8.0,85.0,4309,4078.3239611405274
2012-08-31,8327,8.0,85.0,4448,4087.935462759672
2012-09-30,8328,8.0,85.0,4294,4102.938151811352
2012-10-31,8329,8.0,85.0,4189,4110.899062152546
2012-11-30,8330,8.0,85.0,4114,4114.15326789619
2012-12-31,8331,8.0,85.0,4010,4114.146881733849
2013-01-31,8332,8.0,85.0,4083,4109.807428328272
2013-02-28,8333,8.0,85.0,4058,4108.690452147928
2013-03-31,8334,8.0,85.0,3854,4106.578349975098
2013-04-30,8335,8.0,85.0,3689,4096.054252059469
2013-05-31,8336,8.0,85.0,3740,4079.093658223658
2013-06-30,8337,8.0,85.0,3718,4064.9647557976728
2013-07-31,8338,8.0,85.0,3649,4050.50789097277
2013-08-31,8339,8.0,85.0,3615,4033.778395515571
2013-09-30,8340,8.0,85.0,3676,4016.3292957024223
2013-10-31,8341,8.0,85.0,3769,4002.148908381488
2013-11-30,8342,8.0,85.0,3814,3992.4343705322594
2013-12-31,8343,8.0,85.0,3915,3984.999605093415
2014-01-31,8344,8.0,85.0,3924,3982.0829548811894
2014-02-28,8345,8.0,85.0,3878,3979.66283176114
2014-03-31,8346,8.0,85.0,3929,3975.4268804377593
2014-04-30,8347,8.0,85.0,3847,3973.492427086186
2014-05-31,8348,8.0,85.0,3904,3968.2219092909286
2014-06-30,8349,8.0,85.0,4000,3965.5459964038064
2014-07-31,8350,8.0,85.0,3969,3966.9815798869813
2014-08-31,8351,8.0,85.0,4034,3967.065680725024
2014-09-30,8352,8.0,85.0,3956,3969.8546106948147
2014-10-31,8353,8.0,85.0,3921,3969.2773352491977
2014-11-30,8354,8.0,85.0,4148,3967.2657796138146
2014-12-31,8355,8.0,85.0,4053,3974.796372129906
2015-01-31,8356,8.0,85.0,4017,3978.0548566244934
2015-02-28,8357,8.0,85.0,4023,3979.6775709318063
2015-03-31,8358,8.0,85.0,4018,3981.4826721429813
2015-04-30,8359,8.0,85.0,4165,3983.004227470357
2015-05-31,8360,8.0,85.0,4151,3990.587384659092
2015-06-30,8361,8.0,85.0,4297,3997.27124363163
2015-07-31,8362,8.0,85.0,4504,4009.7599418136456
2015-08-31,8363,8.0,85.0,4640,4030.35327757141
2015-09-30,8364,8.0,85.0,4698,4055.7552243392684
2015-10-31,8365,8.0,85.0,4760,4082.5154233251324
2015-11-30,8366,8.0,85.0,4765,4110.743947353252
2015-12-31,8367,8.0,85.0,4770,4138.004616213534
2016-01-31,8368,8.0,85.0,4882,4164.3377572046375
2016-02-29,8369,8.0,85.0,4943,4194.240350654444
2016-03-31,8370,8.0,85.0,4927,4225.438669377176
2016-04-30,8371,8.0,85.0,4991,4254.67039148646
2016-05-31,8372,8.0,85.0,5002,4285.3507918411915
2016-06-30,8373,8.0,85.0,4765,4315.211175514476
2016-07-31,8374,8.0,85.0,4681,4333.952376534707
2016-08-31,8375,8.0,85.0,4688,4348.412694179095
2016-09-30,8376,8.0,85.0,4776,4362.562165254965
2016-10-31,8377,8.0,85.0,4669,4379.788741702675
2016-11-30,8378,8.0,85.0,4686,4391.839210798397
2016-12-31,8379,8.0,85.0,4734,4404.095910348464
2017-01-31,8380,8.0,85.0,4741,4417.841914083945
2017-02-28,8381,8.0,85.0,4833,4431.306834330448
2017-03-31,8382,8.0,85.0,4763,4448.044049566679
2017-04-30,8383,8.0,85.0,4835,4461.167214168067
2017-05-31,8384,8.0,85.0,4876,4476.743580244398
2017-06-30,8385,8.0,85.0,5017,4493.379264400882
2017-07-31,8386,8.0,85.0,4978,4515.196795050845
2017-08-31,8387,8.0,85.0,4959,4534.480261923727
2017-09-30,8388,8.0,85.0,5117,4552.168584343572
2017-10-31,8389,8.0,85.0,5210,4575.703226662589
2017-11-30,8390,8.0,85.0,5026,4602.132258884982
2017-12-31,8391,8.0,85.0,5153,4619.793414764775
2018-01-31,8392,8.0,85.0,5130,4642.010355816243
2018-02-28,8393,8.0,85.0,5007,4662.343257657233
2018-03-31,8394,8.0,85.0,5322,4676.703955254849
2018-04-30,8395,8.0,85.0,5463,4703.591290452563
2018-05-31,8396,8.0,85.0,5710,4735.23332001704
2018-06-30,8397,8.0,85.0,5524,4775.848598349664
2018-07-31,8398,8.0,85.0,5908,4807.0215734184285
2018-08-31,8399,8.0,85.0,6195,4852.895674525995
2018-09-30,8400,8.0,85.0,6337,4908.816688087411
2018-10-31,8401,8.0,85.0,6153,4968.32432608377
2018-11-30,8402,8.0,85.0,5810,5017.685812496947
2018-12-31,8403,8.0,85.0,5939,5050.698903642907
2019-01-31,8404,8.0,85.0,5981,5087.711449324453
2019-02-28,8405,8.0,85.0,5835,5124.9318056026
2019-03-31,8406,8.0,85.0,5859,5154.517980369159
2019-04-30,8407,8.0,85.0,6010,5183.871397853777
2019-05-31,8408,8.0,85.0,6213,5218.293422943204
2019-06-30,8409,8.0,85.0,6252,5259.73953032057
2019-07-31,8410,8.0,85.0,6292,5301.083716557214
2019-08-31,8411,8.0,85.0,6333,5342.371895033997
2019-09-30,8412,8.0,85.0,6138,5383.648066074247
2019-10-31,8413,8.0,85.0,6215,5415.079396654487
2019-11-30,8414,8.0,85.0,6384,5448.409421793884
2019-12-31,8415,8.0,85.0,6852,5487.392362552472
2020-01-31,8416,8.0,85.0,6935,5544.251014112786
2020-02-29,8417,8.0,85.0,6840,5602.198888524753
2020-03-31,8418,8.0,85.0,6204,5653.773934836222
2020-04-30,8419,8.0,85.0,6111,5676.700020884713
2020-05-31,8420,8.0,85.0,5933,5694.79585334785
2020-06-30,8421,8.0,85.0,5800,5704.721026125023
2020-07-31,8422,8.0,85.0,5888,5708.690983369815
2020-08-31,8423,8.0,85.0,5446,5716.162192396072
2020-09-30,8424,8.0,85.0,5414,5704.90543437957
2020-10-31,8425,8.0,85.0,5505,5692.784374613754
2020-11-30,8426,8.0,85.0,5585,5684.960025671515
2020-12-31,8427,8.0,85.0,5578,5680.795024601868
2021-01-31,8428,8.0,85.0,5595,5676.51189857679
2021-02-28,8429,8.0,85.0,5801,5673.115569469424
2021-03-31,8430,8.0,85.0,5816,5678.444087408198
2021-04-30,8431,8.0,85.0,5899,5684.17558376619
2021-05-31,8432,8.0,85.0,5893,5693.126601109267
2021-06-30,8433,8.0,85.0,5576,5701.454659396381
2021-07-31,8434,8.0,85.0,5737,5696.2273819215325
2021-08-31,8435,8.0,85.0,5881,5697.926241008136
2021-09-30,8436,8.0,85.0,5818,5705.554314299464
2021-10-31,8437,8.0,85.0,5727,5710.239551203654
2021-11-30,8438,8.0,85.0,5726,5710.937903236835
2021-12-31,8439,8.0,85.0,6082,5711.565490601967
2022-01-31,8440,8.0,85.0,6102,5727.000261826885
2022-02-28,8441,8.0,85.0,6176,5742.625250917432
2022-03-31,8442,8.0,85.0,6256,5760.682532129205
2022-04-30,8443,8.0,85.0,6297,5781.320759957156
2022-05-31,8444,8.0,85.0,6394,5802.807394958942
2022-06-30,8445,8.0,85.0,6406,5827.440420168986
2022-07-31,8446,8.0,85.0,6473,5851.5470693286115
2022-08-31,8447,8.0,85.0,6516,5877.44094143992
2022-09-30,8448,8.0,85.0,6702,5904.047568879923
2022-10-31,8449,8.0,85.0,6902,5937.29558684326
2022-11-30,8450,8.0,85.0,6872,5977.491604058124
2022-12-31,8451,8.0,85.0,7182,6014.762787222368
2023-01-31,8452,8.0,85.0,6995,6063.397671088103
2023-02-28,8453,8.0,85.0,7014,6102.214434792766
2023-03-31,8454,8.0,85.0,7092,6140.205500009734
2023-04-30,8455,8.0,85.0,7120,6179.8636041759955
2023-05-31,8456,8.0,85.0,7040,6219.035954001996
2023-06-30,8457,8.0,85.0,7252,6253.242789251913
2023-07-31,8458,8.0,85.0,7263,6294.857673033083
2010-02-28,8459,8.0,86.0,21884,21884.0
2010-03-31,8460,8.0,86.0,21575,21884.0
2010-04-30,8461,8.0,86.0,21275,21871.125
2010-05-31,8462,8.0,86.0,21100,21846.286458333332
2010-06-30,8463,8.0,86.0,21645,21815.191189236113
2010-07-31,8464,8.0,86.0,21178,21808.09988968461
2010-08-31,8465,8.0,86.0,21031,21781.84572761442
2010-09-30,8466,8.0,86.0,21645,21750.560488963823
2010-10-31,8467,8.0,86.0,22078,21746.162135257
2010-11-30,8468,8.0,86.0,22702,21759.988712954626
2010-12-31,8469,8.0,86.0,22937,21799.239183248184
2011-01-31,8470,8.0,86.0,23571,21846.645883946177
2011-02-28,8471,8.0,86.0,23466,21918.493972115088
2011-03-31,8472,8.0,86.0,23733,21982.973389943625
2011-04-30,8473,8.0,86.0,22900,22055.891165362642
2011-05-31,8474,8.0,86.0,22953,22091.06236680587
2011-06-30,8475,8.0,86.0,23970,22126.976434855624
2011-07-31,8476,8.0,86.0,23096,22203.769083403306
2011-08-31,8477,8.0,86.0,23012,22240.945371594833
2011-09-30,8478,8.0,86.0,23691,22273.072647778383
2011-10-31,8479,8.0,86.0,24004,22332.15295412095
2011-11-30,8480,8.0,86.0,24105,22401.813247699247
2011-12-31,8481,8.0,86.0,23921,22472.779362378446
2012-01-31,8482,8.0,86.0,24008,22533.12188894601
2012-02-29,8483,8.0,86.0,24578,22594.57514357326
2012-03-31,8484,8.0,86.0,24708,22677.217845924373
2012-04-30,8485,8.0,86.0,24356,22761.83376901086
2012-05-31,8486,8.0,86.0,24277,22828.25736196874
2012-06-30,8487,8.0,86.0,24936,22888.621638553377
2012-07-31,8488,8.0,86.0,23969,22973.92907028032
2012-08-31,8489,8.0,86.0,23723,23015.39035901864
2012-09-30,8490,8.0,86.0,23924,23044.874094059527
2012-10-31,8491,8.0,86.0,24231,23081.50434014038
2012-11-30,8492,8.0,86.0,24582,23129.39999263453
2012-12-31,8493,8.0,86.0,23821,23189.924992941425
2013-01-31,8494,8.0,86.0,23803,23216.2197849022
2013-02-28,8495,8.0,86.0,24373,23240.66896053128
2013-03-31,8496,8.0,86.0,23350,23287.849420509145
2013-04-30,8497,8.0,86.0,23044,23290.439027987934
2013-05-31,8498,8.0,86.0,22972,23280.170735155105
2013-06-30,8499,8.0,86.0,23677,23267.330287856978
2013-07-31,8500,8.0,86.0,22777,23284.399859196274
2013-08-31,8501,8.0,86.0,22338,23263.25819839643
2013-09-30,8502,8.0,86.0,22442,23224.705773463247
2013-10-31,8503,8.0,86.0,23180,23192.093032902278
2013-11-30,8504,8.0,86.0,23337,23191.58915653135
2013-12-31,8505,8.0,86.0,23610,23197.647941675878
2014-01-31,8506,8.0,86.0,23909,23214.829277439385
2014-02-28,8507,8.0,86.0,24092,23243.753057546077
2014-03-31,8508,8.0,86.0,24045,23279.096680148323
2014-04-30,8509,8.0,86.0,23019,23311.009318475477
2014-05-31,8510,8.0,86.0,23039,23298.842263538998
2014-06-30,8511,8.0,86.0,24039,23288.015502558206
2014-07-31,8512,8.0,86.0,23296,23319.306523284948
2014-08-31,8513,8.0,86.0,22893,23318.335418148075
2014-09-30,8514,8.0,86.0,23588,23300.613109058573
2014-10-31,8515,8.0,86.0,24415,23312.5875628478
2014-11-30,8516,8.0,86.0,24671,23358.52141439581
2014-12-31,8517,8.0,86.0,24708,23413.208022129318
2015-01-31,8518,8.0,86.0,24818,23467.157687873932
2015-02-28,8519,8.0,86.0,24662,23523.44278421252
2015-03-31,8520,8.0,86.0,24314,23570.882668203663
2015-04-30,8521,8.0,86.0,23949,23601.845890361845
2015-05-31,8522,8.0,86.0,24363,23616.3106449301
2015-06-30,8523,8.0,86.0,25112,23647.422701391348
2015-07-31,8524,8.0,86.0,25083,23708.44675550004
2015-08-31,8525,8.0,86.0,25209,23765.719807354206
2015-09-30,8526,8.0,86.0,25810,23825.85648204778
2015-10-31,8527,8.0,86.0,26699,23908.529128629125
2015-11-30,8528,8.0,86.0,27093,24024.79874826958
2015-12-31,8529,8.0,86.0,27124,24152.64046709168
2016-01-31,8530,8.0,86.0,27488,24276.447114296196
2016-02-29,8531,8.0,86.0,27696,24410.261817867187
2016-03-31,8532,8.0,86.0,26976,24547.167575456057
2016-04-30,8533,8.0,86.0,26657,24648.36892647872
2016-05-31,8534,8.0,86.0,26869,24732.06188787544
2016-06-30,8535,8.0,86.0,27523,24821.100975880632
2016-07-31,8536,8.0,86.0,26501,24933.68010188561
2016-08-31,8537,8.0,86.0,26600,24998.985097640376
2016-09-30,8538,8.0,86.0,26488,25065.69405190536
2016-10-31,8539,8.0,86.0,26940,25124.95679974264
2016-11-30,8540,8.0,86.0,27031,25200.58359975336
2016-12-31,8541,8.0,86.0,27260,25276.85094976364
2017-01-31,8542,8.0,86.0,27460,25359.482160190157
2017-02-28,8543,8.0,86.0,27667,25447.003736848903
2017-03-31,8544,8.0,86.0,27541,25539.503581146866
2017-04-30,8545,8.0,86.0,27135,25622.899265265747
2017-05-31,8546,8.0,86.0,27437,25685.903462546343
2017-06-30,8547,8.0,86.0,28287,25758.865818273578
2017-07-31,8548,8.0,86.0,27891,25864.20474251218
2017-08-31,8549,8.0,86.0,27664,25948.654544907506
2017-09-30,8550,8.0,86.0,28031,26020.12727220303
2017-10-31,8551,8.0,86.0,28579,26103.913635861238
2017-11-30,8552,8.0,86.0,28544,26207.04223436702
2017-12-31,8553,8.0,86.0,28442,26304.41547460173
2018-01-31,8554,8.0,86.0,28410,26393.481496493325
2018-02-28,8555,8.0,86.0,28678,26477.503100806105
2018-03-31,8556,8.0,86.0,28264,26569.190471605853
2018-04-30,8557,8.0,86.0,28194,26639.807535288943
2018-05-31,8558,8.0,86.0,28336,26704.565554651905
2018-06-30,8559,8.0,86.0,28688,26772.541989874746
2018-07-31,8560,8.0,86.0,28366,26852.352740296632
2018-08-31,8561,8.0,86.0,28393,26915.421376117607
2018-09-30,8562,8.0,86.0,29016,26976.98715211271
2018-10-31,8563,8.0,86.0,29676,27061.94602077468
2018-11-30,8564,8.0,86.0,29790,27170.864936575737
2018-12-31,8565,8.0,86.0,30011,27279.995564218418
2019-01-31,8566,8.0,86.0,29978,27393.787415709317
2019-02-28,8567,8.0,86.0,30085,27501.462940054764
2019-03-31,8568,8.0,86.0,30394,27609.110317552484
2019-04-30,8569,8.0,86.0,30365,27725.147387654466
2019-05-31,8570,8.0,86.0,31163,27835.141246502197
2019-06-30,8571,8.0,86.0,31207,27973.80202789794
2019-07-31,8572,8.0,86.0,30444,28108.51861006886
2019-08-31,8573,8.0,86.0,30728,28205.830334649323
2019-09-30,8574,8.0,86.0,31238,28310.920737372267
2019-10-31,8575,8.0,86.0,31763,28432.88237331509
2019-11-30,8576,8.0,86.0,31709,28571.63727442696
2019-12-31,8577,8.0,86.0,32165,28702.360721325836
2020-01-31,8578,8.0,86.0,33189,28846.63735793726
2020-02-29,8579,8.0,86.0,29873,29027.569134689875
2020-03-31,8580,8.0,86.0,26746,29062.795420744464
2020-04-30,8581,8.0,86.0,25726,28966.262278213446
2020-05-31,8582,8.0,86.0,24712,28831.251349954553
2020-06-30,8583,8.0,86.0,24985,28659.61587703978
2020-07-31,8584,8.0,86.0,24931,28506.506882163125
2020-08-31,8585,8.0,86.0,25248,28357.527428739664
2020-09-30,8586,8.0,86.0,26294,28227.963785875512
2020-10-31,8587,8.0,86.0,26821,28147.38196146403
2020-11-30,8588,8.0,86.0,26840,28092.116046403033
2020-12-31,8589,8.0,86.0,25409,28039.944544469574
2021-01-31,8590,8.0,86.0,24996,27930.321855116676
2021-02-28,8591,8.0,86.0,26119,27808.058444486815
2021-03-31,8592,8.0,86.0,26486,27737.681009299868
2021-04-30,8593,8.0,86.0,26909,27685.527633912374
2021-05-31,8594,8.0,86.0,29949,27653.172315832693
2021-06-30,8595,8.0,86.0,30431,27748.831802672998
2021-07-31,8596,8.0,86.0,30201,27860.588810894955
2021-08-31,8597,8.0,86.0,29728,27958.10594377433
2021-09-30,8598,8.0,86.0,30309,28031.851529450403
2021-10-31,8599,8.0,86.0,31202,28126.732715723305
2021-11-30,8600,8.0,86.0,31212,28254.86885256817
2021-12-31,8601,8.0,86.0,30777,28378.08265037783
2022-01-31,8602,8.0,86.0,31102,28478.03753994542
2022-02-28,8603,8.0,86.0,31677,28587.369309114365
2022-03-31,8604,8.0,86.0,31858,28716.1039212346
2022-04-30,8605,8.0,86.0,31996,28847.016257849828
2022-05-31,8606,8.0,86.0,32399,28978.223913772752
2022-06-30,8607,8.0,86.0,32677,29120.756250698887
2022-07-31,8608,8.0,86.0,32687,29268.933073586435
2022-08-31,8609,8.0,86.0,33538,29411.352528853666
2022-09-30,8610,8.0,86.0,34008,29583.296173484767
2022-10-31,8611,8.0,86.0,34882,29767.6588329229
2022-11-30,8612,8.0,86.0,34825,29980.756381551117
2022-12-31,8613,8.0,86.0,34950,30182.599865653156
2023-01-31,8614,8.0,86.0,35156,30381.24153791761
2023-02-28,8615,8.0,86.0,35531,30580.189807171042
2023-03-31,8616,8.0,86.0,35543,30786.473565205582
2023-04-30,8617,8.0,86.0,35674,30984.66216665535
2023-05-31,8618,8.0,86.0,35934,31180.051243044712
2023-06-30,8619,8.0,86.0,36177,31378.132441251182
2023-07-31,8620,8.0,86.0,35992,31578.08525619905
2010-02-28,8621,8.0,87.0,33623,33623.0
2010-03-31,8622,8.0,87.0,33300,33623.0
2010-04-30,8623,8.0,87.0,33291,33609.54166666667
2010-05-31,8624,8.0,87.0,33339,33596.26909722223
2010-06-30,8625,8.0,87.0,34690,33585.54955150464
