Año,sector_economico_1,sector_economico_2,ta,asegurados
30/06/2024,3,30,48173,48173
31/07/2024,3,30,48573,48573
31/08/2024,3,30,48714,48714
30/09/2024,3,30,49018,49018
31/10/2024,3,30,49460,49460
30/11/2024,3,30,49493,49493
31/12/2024,3,30,49005,49005
31/01/2025,3,30,49253,49253
28/02/2025,3,30,49510,49510
31/03/2025,3,30,50174,50174
30/04/2025,3,30,50240,50240
31/05/2025,3,30,50419,50419
30/06/2025,3,30,50615,50615
31/07/2025,3,30,50582,50582
31/08/2025,3,30,50588,50588
30/09/2025,3,30,50510,50510
31/10/2025,3,30,50289,50289
30/11/2025,3,30,50178,50178
31/12/2025,3,30,49937,49937
31/01/2026,3,30,50142,50142
31/03/2010,3,31,788,
30/04/2010,3,31,789,
31/05/2010,3,31,788,
30/06/2010,3,31,797,
31/07/2010,3,31,888,
31/08/2010,3,31,887,
30/09/2010,3,31,894,
31/10/2010,3,31,893,
30/11/2010,3,31,900,
31/12/2010,3,31,896,
31/01/2011,3,31,931,
28/02/2011,3,31,953,
31/03/2011,3,31,925,
30/04/2011,3,31,942,
31/05/2011,3,31,955,
30/06/2011,3,31,953,
31/07/2011,3,31,936,
31/08/2011,3,31,933,
30/09/2011,3,31,938,
31/10/2011,3,31,927,
30/11/2011,3,31,928,
31/12/2011,3,31,926,
31/01/2012,3,31,930,
29/02/2012,3,31,935,
31/03/2012,3,31,939,
30/04/2012,3,31,943,
31/05/2012,3,31,965,
30/06/2012,3,31,950,
31/07/2012,3,31,953,
31/08/2012,3,31,961,
30/09/2012,3,31,960,
31/10/2012,3,31,982,
30/11/2012,3,31,985,
31/12/2012,3,31,963,
31/01/2013,3,31,976,
28/02/2013,3,31,1015,
31/03/2013,3,31,1026,
30/04/2013,3,31,1028,
31/05/2013,3,31,1034,
30/06/2013,3,31,1040,
31/07/2013,3,31,1046,
31/08/2013,3,31,1056,
30/09/2013,3,31,1070,
31/10/2013,3,31,1068,
30/11/2013,3,31,1064,
31/12/2013,3,31,1041,
31/01/2014,3,31,1075,
28/02/2014,3,31,1085,
31/03/2014,3,31,1089,
30/04/2014,3,31,1094,
31/05/2014,3,31,1101,
30/06/2014,3,31,1110,
31/07/2014,3,31,1091,
31/08/2014,3,31,1087,
30/09/2014,3,31,1097,
31/10/2014,3,31,1070,
30/11/2014,3,31,1064,
31/12/2014,3,31,1032,
31/01/2015,3,31,1050,
28/02/2015,3,31,1042,
31/03/2015,3,31,1051,
30/04/2015,3,31,1075,
31/05/2015,3,31,1083,
30/06/2015,3,31,1119,
31/07/2015,3,31,1120,
31/08/2015,3,31,1125,
30/09/2015,3,31,1096,
31/10/2015,3,31,1127,
30/11/2015,3,31,1133,
31/12/2015,3,31,1112,
31/01/2016,3,31,1118,
29/02/2016,3,31,1134,
31/03/2016,3,31,1139,
30/04/2016,3,31,1160,
31/05/2016,3,31,1152,
30/06/2016,3,31,1151,
31/07/2016,3,31,1155,
31/08/2016,3,31,1156,
30/09/2016,3,31,1139,
31/10/2016,3,31,1141,
30/11/2016,3,31,1148,
31/12/2016,3,31,1140,
31/01/2017,3,31,1160,
28/02/2017,3,31,1180,
31/03/2017,3,31,1192,
30/04/2017,3,31,1196,
31/05/2017,3,31,1182,
30/06/2017,3,31,1188,
31/07/2017,3,31,1194,
31/08/2017,3,31,1178,
30/09/2017,3,31,1172,
31/10/2017,3,31,1157,
30/11/2017,3,31,1164,
31/12/2017,3,31,1166,
31/01/2018,3,31,1184,
28/02/2018,3,31,1188,
31/03/2018,3,31,1169,
30/04/2018,3,31,1167,
31/05/2018,3,31,1164,
30/06/2018,3,31,1167,
31/07/2018,3,31,1169,
31/08/2018,3,31,1175,
30/09/2018,3,31,1170,
31/10/2018,3,31,1180,
30/11/2018,3,31,1161,
31/12/2018,3,31,1137,
31/01/2019,3,31,1140,
28/02/2019,3,31,1160,
31/03/2019,3,31,1161,
30/04/2019,3,31,1184,
31/05/2019,3,31,970,
30/06/2019,3,31,990,
31/07/2019,3,31,995,
31/08/2019,3,31,989,
30/09/2019,3,31,989,
31/10/2019,3,31,978,
30/11/2019,3,31,961,
31/12/2019,3,31,952,
31/01/2020,3,31,962,
29/02/2020,3,31,992,
31/03/2020,3,31,979,
30/04/2020,3,31,1005,
31/05/2020,3,31,1001,
30/06/2020,3,31,982,
31/07/2020,3,31,996,
31/08/2020,3,31,987,
30/09/2020,3,31,1075,
31/10/2020,3,31,1092,
30/11/2020,3,31,1105,
31/12/2020,3,31,1076,
31/01/2021,3,31,1092,
28/02/2021,3,31,1138,
31/03/2021,3,31,1154,
30/04/2021,3,31,1162,
31/05/2021,3,31,1184,
30/06/2021,3,31,1152,
31/07/2021,3,31,1170,
31/08/2021,3,31,1722,
30/09/2021,3,31,1748,
31/10/2021,3,31,1693,
30/11/2021,3,31,1669,
31/12/2021,3,31,1646,
31/01/2022,3,31,1654,
28/02/2022,3,31,1632,
31/03/2022,3,31,1631,
30/04/2022,3,31,1650,
31/05/2022,3,31,1650,
30/06/2022,3,31,1653,
31/07/2022,3,31,1604,
31/08/2022,3,31,1596,
30/09/2022,3,31,1596,
31/10/2022,3,31,1613,
30/11/2022,3,31,1591,
31/12/2022,3,31,1407,
31/01/2023,3,31,1358,1358
28/02/2023,3,31,1388,1388
31/03/2023,3,31,1418,1418
30/04/2023,3,31,1425,1425
31/05/2023,3,31,1434,1434
30/06/2023,3,31,1466,1466
31/07/2023,3,31,1457,1457
31/08/2023,3,31,1481,1481
30/09/2023,3,31,1456,1456
31/10/2023,3,31,1453,1453
30/11/2023,3,31,1465,1465
31/12/2023,3,31,1438,1438
31/01/2024,3,31,1477,1477
29/02/2024,3,31,1500,1500
31/03/2024,3,31,1554,1554
30/04/2024,3,31,1630,1630
31/05/2024,3,31,1606,1606
30/06/2024,3,31,1617,1617
31/07/2024,3,31,1626,1626
31/08/2024,3,31,1644,1644
30/09/2024,3,31,1648,1648
31/10/2024,3,31,1639,1639
30/11/2024,3,31,1666,1666
31/12/2024,3,31,1629,1629
31/01/2025,3,31,1639,1639
28/02/2025,3,31,1643,1643
31/03/2025,3,31,1652,1652
30/04/2025,3,31,1639,1639
31/05/2025,3,31,1584,1584
30/06/2025,3,31,1606,1606
31/07/2025,3,31,1545,1545
31/08/2025,3,31,1615,1615
30/09/2025,3,31,1612,1612
31/10/2025,3,31,1598,1598
30/11/2025,3,31,1593,1593
31/12/2025,3,31,1569,1569
31/01/2026,3,31,1632,1632
31/03/2010,3,32,25185,
30/04/2010,3,32,25569,
31/05/2010,3,32,25542,
30/06/2010,3,32,25534,
31/07/2010,3,32,25647,
31/08/2010,3,32,25416,
30/09/2010,3,32,25298,
31/10/2010,3,32,25121,
30/11/2010,3,32,25273,
31/12/2010,3,32,24924,
31/01/2011,3,32,25137,
28/02/2011,3,32,25431,
31/03/2011,3,32,25732,
30/04/2011,3,32,25970,
31/05/2011,3,32,26232,
30/06/2011,3,32,26590,
31/07/2011,3,32,26743,
31/08/2011,3,32,26805,
30/09/2011,3,32,26833,
31/10/2011,3,32,26835,
30/11/2011,3,32,26785,
31/12/2011,3,32,26532,
31/01/2012,3,32,26870,
29/02/2012,3,32,27272,
31/03/2012,3,32,27570,
30/04/2012,3,32,27663,
31/05/2012,3,32,27676,
30/06/2012,3,32,27792,
31/07/2012,3,32,27828,
31/08/2012,3,32,27938,
30/09/2012,3,32,27889,
31/10/2012,3,32,28051,
30/11/2012,3,32,27925,
31/12/2012,3,32,27727,
31/01/2013,3,32,28144,
28/02/2013,3,32,28025,
31/03/2013,3,32,28170,
30/04/2013,3,32,28442,
31/05/2013,3,32,28416,
30/06/2013,3,32,28515,
31/07/2013,3,32,28512,
31/08/2013,3,32,28168,
30/09/2013,3,32,28076,
31/10/2013,3,32,27958,
30/11/2013,3,32,27984,
31/12/2013,3,32,27611,
31/01/2014,3,32,28699,
28/02/2014,3,32,29248,
31/03/2014,3,32,29439,
30/04/2014,3,32,29652,
31/05/2014,3,32,30133,
30/06/2014,3,32,31290,
31/07/2014,3,32,29866,
31/08/2014,3,32,29438,
30/09/2014,3,32,29341,
31/10/2014,3,32,29129,
30/11/2014,3,32,29812,
31/12/2014,3,32,29566,
31/01/2015,3,32,30269,
28/02/2015,3,32,30655,
31/03/2015,3,32,31093,
30/04/2015,3,32,31088,
31/05/2015,3,32,31087,
30/06/2015,3,32,31451,
31/07/2015,3,32,31741,
31/08/2015,3,32,32301,
30/09/2015,3,32,32279,
31/10/2015,3,32,32335,
30/11/2015,3,32,32462,
31/12/2015,3,32,31742,
31/01/2016,3,32,32124,
29/02/2016,3,32,32414,
31/03/2016,3,32,32675,
30/04/2016,3,32,33638,
31/05/2016,3,32,33326,
30/06/2016,3,32,33478,
31/07/2016,3,32,33632,
31/08/2016,3,32,33752,
30/09/2016,3,32,33793,
31/10/2016,3,32,33639,
30/11/2016,3,32,33625,
31/12/2016,3,32,32960,
31/01/2017,3,32,33444,
28/02/2017,3,32,33743,
31/03/2017,3,32,33958,
30/04/2017,3,32,34094,
31/05/2017,3,32,34643,
30/06/2017,3,32,34899,
31/07/2017,3,32,35175,
31/08/2017,3,32,35364,
30/09/2017,3,32,35490,
31/10/2017,3,32,35759,
30/11/2017,3,32,36001,
31/12/2017,3,32,35310,
31/01/2018,3,32,35548,
28/02/2018,3,32,35888,
31/03/2018,3,32,36513,
30/04/2018,3,32,36392,
31/05/2018,3,32,36898,
30/06/2018,3,32,37130,
31/07/2018,3,32,37977,
31/08/2018,3,32,38134,
30/09/2018,3,32,38869,
31/10/2018,3,32,39575,
30/11/2018,3,32,39992,
31/12/2018,3,32,39358,
31/01/2019,3,32,39621,
28/02/2019,3,32,40291,
31/03/2019,3,32,40491,
30/04/2019,3,32,40414,
31/05/2019,3,32,40145,
30/06/2019,3,32,40006,
31/07/2019,3,32,39223,
31/08/2019,3,32,39075,
30/09/2019,3,32,39089,
31/10/2019,3,32,39440,
30/11/2019,3,32,39477,
31/12/2019,3,32,38855,
31/01/2020,3,32,39290,
29/02/2020,3,32,39056,
31/03/2020,3,32,38805,
30/04/2020,3,32,38110,
31/05/2020,3,32,37743,
30/06/2020,3,32,37581,
31/07/2020,3,32,37546,
31/08/2020,3,32,37852,
30/09/2020,3,32,38535,
31/10/2020,3,32,38654,
30/11/2020,3,32,39271,
31/12/2020,3,32,38968,
31/01/2021,3,32,39470,
28/02/2021,3,32,40710,
31/03/2021,3,32,40511,
30/04/2021,3,32,40330,
31/05/2021,3,32,40540,
30/06/2021,3,32,41148,
31/07/2021,3,32,42215,
31/08/2021,3,32,42788,
30/09/2021,3,32,43064,
31/10/2021,3,32,43620,
30/11/2021,3,32,43648,
31/12/2021,3,32,42684,
31/01/2022,3,32,42953,
28/02/2022,3,32,43388,
31/03/2022,3,32,43753,
30/04/2022,3,32,43672,
31/05/2022,3,32,43728,
30/06/2022,3,32,43387,
31/07/2022,3,32,43964,
31/08/2022,3,32,44139,
30/09/2022,3,32,44045,
31/10/2022,3,32,44276,
30/11/2022,3,32,44425,
31/12/2022,3,32,43400,
31/01/2023,3,32,43766,43766
28/02/2023,3,32,44565,44565
31/03/2023,3,32,44759,44759
30/04/2023,3,32,44833,44833
31/05/2023,3,32,44991,44991
30/06/2023,3,32,45083,45083
31/07/2023,3,32,45425,45425
31/08/2023,3,32,45694,45694
30/09/2023,3,32,46028,46028
31/10/2023,3,32,46380,46380
30/11/2023,3,32,46014,46014
31/12/2023,3,32,45468,45468
31/01/2024,3,32,46114,46114
29/02/2024,3,32,46133,46133
31/03/2024,3,32,45827,45827
30/04/2024,3,32,45962,45962
31/05/2024,3,32,45812,45812
30/06/2024,3,32,45791,45791
31/07/2024,3,32,45868,45868
31/08/2024,3,32,46100,46100
30/09/2024,3,32,45925,45925
31/10/2024,3,32,46415,46415
30/11/2024,3,32,46021,46021
31/12/2024,3,32,45332,45332
31/01/2025,3,32,45528,45528
28/02/2025,3,32,46072,46072
31/03/2025,3,32,46185,46185
30/04/2025,3,32,45966,45966
31/05/2025,3,32,45463,45463
30/06/2025,3,32,45150,45150
31/07/2025,3,32,45297,45297
31/08/2025,3,32,44804,44804
30/09/2025,3,32,44550,44550
31/10/2025,3,32,44591,44591
30/11/2025,3,32,44570,44570
31/12/2025,3,32,44412,44412
31/01/2026,3,32,44424,44424
31/03/2010,3,33,6919,
30/04/2010,3,33,6866,
31/05/2010,3,33,6870,
30/06/2010,3,33,6851,
31/07/2010,3,33,7001,
31/08/2010,3,33,7018,
30/09/2010,3,33,7133,
31/10/2010,3,33,7079,
30/11/2010,3,33,7017,
31/12/2010,3,33,7012,
31/01/2011,3,33,7069,
28/02/2011,3,33,7089,
31/03/2011,3,33,7181,
30/04/2011,3,33,7388,
31/05/2011,3,33,7402,
30/06/2011,3,33,7674,
31/07/2011,3,33,7677,
31/08/2011,3,33,7740,
30/09/2011,3,33,7850,
31/10/2011,3,33,8079,
30/11/2011,3,33,8096,
31/12/2011,3,33,7952,
31/01/2012,3,33,7871,
29/02/2012,3,33,7908,
31/03/2012,3,33,7912,
30/04/2012,3,33,7920,
31/05/2012,3,33,7998,
30/06/2012,3,33,8038,
31/07/2012,3,33,8109,
31/08/2012,3,33,8254,
30/09/2012,3,33,7887,
31/10/2012,3,33,7993,
30/11/2012,3,33,7933,
31/12/2012,3,33,7723,
31/01/2013,3,33,7607,
28/02/2013,3,33,7539,
31/03/2013,3,33,7467,
30/04/2013,3,33,7480,
31/05/2013,3,33,7460,
30/06/2013,3,33,7473,
31/07/2013,3,33,7051,
31/08/2013,3,33,7001,
30/09/2013,3,33,7081,
31/10/2013,3,33,7088,
30/11/2013,3,33,7090,
31/12/2013,3,33,7081,
31/01/2014,3,33,7225,
28/02/2014,3,33,7187,
31/03/2014,3,33,7161,
30/04/2014,3,33,7238,
31/05/2014,3,33,7294,
30/06/2014,3,33,7363,
31/07/2014,3,33,7366,
31/08/2014,3,33,7448,
30/09/2014,3,33,7485,
31/10/2014,3,33,7660,
30/11/2014,3,33,7759,
31/12/2014,3,33,7624,
31/01/2015,3,33,7578,
28/02/2015,3,33,7693,
31/03/2015,3,33,7241,
30/04/2015,3,33,7275,
31/05/2015,3,33,7266,
30/06/2015,3,33,7350,
31/07/2015,3,33,7318,
31/08/2015,3,33,7333,
30/09/2015,3,33,7272,
31/10/2015,3,33,7162,
30/11/2015,3,33,7190,
31/12/2015,3,33,7146,
31/01/2016,3,33,7242,
29/02/2016,3,33,7218,
31/03/2016,3,33,7165,
30/04/2016,3,33,7207,
31/05/2016,3,33,7388,
30/06/2016,3,33,7532,
31/07/2016,3,33,7528,
31/08/2016,3,33,7616,
30/09/2016,3,33,7775,
31/10/2016,3,33,7776,
30/11/2016,3,33,7856,
31/12/2016,3,33,7688,
31/01/2017,3,33,7914,
28/02/2017,3,33,7843,
31/03/2017,3,33,7817,
30/04/2017,3,33,7847,
31/05/2017,3,33,7801,
30/06/2017,3,33,7834,
31/07/2017,3,33,7895,
31/08/2017,3,33,7960,
30/09/2017,3,33,7853,
31/10/2017,3,33,7814,
30/11/2017,3,33,7978,
31/12/2017,3,33,7519,
31/01/2018,3,33,7937,
28/02/2018,3,33,7816,
31/03/2018,3,33,7816,
30/04/2018,3,33,7864,
31/05/2018,3,33,7983,
30/06/2018,3,33,7783,
31/07/2018,3,33,8418,
31/08/2018,3,33,7996,
30/09/2018,3,33,8026,
31/10/2018,3,33,8056,
30/11/2018,3,33,7997,
31/12/2018,3,33,7839,
31/01/2019,3,33,7885,
28/02/2019,3,33,7865,
31/03/2019,3,33,7852,
30/04/2019,3,33,7470,
31/05/2019,3,33,7966,
30/06/2019,3,33,7863,
31/07/2019,3,33,7844,
31/08/2019,3,33,7735,
30/09/2019,3,33,7686,
31/10/2019,3,33,7757,
30/11/2019,3,33,7777,
31/12/2019,3,33,7549,
31/01/2020,3,33,7479,
29/02/2020,3,33,7999,
31/03/2020,3,33,7966,
30/04/2020,3,33,7556,
31/05/2020,3,33,7537,
30/06/2020,3,33,7696,
31/07/2020,3,33,7646,
31/08/2020,3,33,7682,
30/09/2020,3,33,7730,
31/10/2020,3,33,7715,
30/11/2020,3,33,7776,
31/12/2020,3,33,7807,
31/01/2021,3,33,8503,
28/02/2021,3,33,8635,
31/03/2021,3,33,8787,
30/04/2021,3,33,8755,
31/05/2021,3,33,8880,
30/06/2021,3,33,8971,
31/07/2021,3,33,9756,
31/08/2021,3,33,9742,
30/09/2021,3,33,9890,
31/10/2021,3,33,9984,
30/11/2021,3,33,10143,
31/12/2021,3,33,9998,
31/01/2022,3,33,10055,
28/02/2022,3,33,10224,
31/03/2022,3,33,10338,
30/04/2022,3,33,10468,
31/05/2022,3,33,10421,
30/06/2022,3,33,10417,
31/07/2022,3,33,10524,
31/08/2022,3,33,10621,
30/09/2022,3,33,10855,
31/10/2022,3,33,11192,
30/11/2022,3,33,11168,
31/12/2022,3,33,11052,
31/01/2023,3,33,11333,11333
28/02/2023,3,33,11442,11442
31/03/2023,3,33,11436,11436
30/04/2023,3,33,11376,11376
31/05/2023,3,33,11473,11473
30/06/2023,3,33,11295,11295
31/07/2023,3,33,11256,11256
31/08/2023,3,33,11323,11323
30/09/2023,3,33,11167,11167
31/10/2023,3,33,11333,11333
30/11/2023,3,33,11324,11324
31/12/2023,3,33,11249,11249
31/01/2024,3,33,11311,11311
29/02/2024,3,33,11276,11276
31/03/2024,3,33,11186,11186
30/04/2024,3,33,10823,10823
31/05/2024,3,33,10799,10799
30/06/2024,3,33,10875,10875
31/07/2024,3,33,10923,10923
31/08/2024,3,33,10978,10978
30/09/2024,3,33,10793,10793
31/10/2024,3,33,10794,10794
30/11/2024,3,33,10720,10720
31/12/2024,3,33,10584,10584
31/01/2025,3,33,10662,10662
28/02/2025,3,33,10637,10637
31/03/2025,3,33,10627,10627
30/04/2025,3,33,10636,10636
31/05/2025,3,33,10339,10339
30/06/2025,3,33,10327,10327
31/07/2025,3,33,10197,10197
31/08/2025,3,33,10134,10134
30/09/2025,3,33,10098,10098
31/10/2025,3,33,10052,10052
30/11/2025,3,33,10026,10026
31/12/2025,3,33,9846,9846
31/01/2026,3,33,9734,9734
31/03/2010,3,34,3277,
30/04/2010,3,34,3276,
31/05/2010,3,34,3361,
30/06/2010,3,34,3402,
31/07/2010,3,34,3418,
31/08/2010,3,34,3432,
30/09/2010,3,34,3466,
31/10/2010,3,34,3506,
30/11/2010,3,34,3530,
31/12/2010,3,34,3488,
31/01/2011,3,34,3566,
28/02/2011,3,34,3621,
31/03/2011,3,34,3631,
30/04/2011,3,34,3580,
31/05/2011,3,34,3621,
30/06/2011,3,34,3582,
31/07/2011,3,34,3575,
31/08/2011,3,34,3566,
30/09/2011,3,34,3515,
31/10/2011,3,34,3507,
30/11/2011,3,34,3459,
31/12/2011,3,34,3373,
31/01/2012,3,34,3437,
29/02/2012,3,34,3442,
31/03/2012,3,34,3477,
30/04/2012,3,34,3258,
31/05/2012,3,34,3270,
30/06/2012,3,34,3306,
31/07/2012,3,34,3337,
31/08/2012,3,34,3386,
30/09/2012,3,34,3336,
31/10/2012,3,34,3377,
30/11/2012,3,34,3375,
31/12/2012,3,34,3331,
31/01/2013,3,34,3416,
28/02/2013,3,34,3413,
31/03/2013,3,34,3381,
30/04/2013,3,34,3393,
31/05/2013,3,34,3632,
30/06/2013,3,34,3357,
31/07/2013,3,34,3354,
31/08/2013,3,34,3265,
30/09/2013,3,34,3252,
31/10/2013,3,34,3364,
30/11/2013,3,34,3339,
31/12/2013,3,34,3316,
31/01/2014,3,34,3371,
28/02/2014,3,34,3432,
31/03/2014,3,34,3441,
30/04/2014,3,34,3451,
31/05/2014,3,34,3450,
30/06/2014,3,34,3446,
31/07/2014,3,34,3473,
31/08/2014,3,34,3501,
30/09/2014,3,34,3385,
31/10/2014,3,34,3395,
30/11/2014,3,34,3423,
31/12/2014,3,34,3436,
31/01/2015,3,34,3477,
28/02/2015,3,34,3493,
31/03/2015,3,34,3570,
30/04/2015,3,34,3567,
31/05/2015,3,34,3572,
30/06/2015,3,34,3532,
31/07/2015,3,34,3645,
31/08/2015,3,34,3624,
30/09/2015,3,34,3606,
31/10/2015,3,34,3635,
30/11/2015,3,34,3539,
31/12/2015,3,34,3493,
31/01/2016,3,34,3487,
29/02/2016,3,34,3538,
31/03/2016,3,34,3537,
30/04/2016,3,34,3543,
31/05/2016,3,34,3553,
30/06/2016,3,34,3626,
31/07/2016,3,34,3592,
31/08/2016,3,34,3653,
30/09/2016,3,34,3741,
31/10/2016,3,34,3813,
30/11/2016,3,34,3899,
31/12/2016,3,34,3811,
31/01/2017,3,34,3992,
28/02/2017,3,34,4091,
31/03/2017,3,34,4084,
30/04/2017,3,34,4140,
31/05/2017,3,34,4268,
30/06/2017,3,34,4260,
31/07/2017,3,34,4281,
31/08/2017,3,34,4285,
30/09/2017,3,34,4405,
31/10/2017,3,34,4394,
30/11/2017,3,34,4387,
31/12/2017,3,34,4302,
31/01/2018,3,34,4331,
28/02/2018,3,34,4486,
31/03/2018,3,34,4615,
30/04/2018,3,34,4675,
31/05/2018,3,34,4673,
30/06/2018,3,34,4694,
31/07/2018,3,34,4690,
31/08/2018,3,34,4714,
30/09/2018,3,34,4591,
31/10/2018,3,34,4631,
30/11/2018,3,34,4627,
31/12/2018,3,34,4510,
31/01/2019,3,34,4591,
28/02/2019,3,34,4603,
31/03/2019,3,34,4548,
30/04/2019,3,34,4464,
31/05/2019,3,34,4467,
30/06/2019,3,34,4344,
31/07/2019,3,34,4384,
31/08/2019,3,34,4308,
30/09/2019,3,34,4269,
31/10/2019,3,34,4519,
30/11/2019,3,34,4542,
31/12/2019,3,34,4881,
31/01/2020,3,34,4887,
29/02/2020,3,34,4810,
31/03/2020,3,34,4919,
30/04/2020,3,34,5875,
31/05/2020,3,34,5626,
30/06/2020,3,34,5620,
31/07/2020,3,34,5600,
31/08/2020,3,34,5626,
30/09/2020,3,34,5772,
31/10/2020,3,34,5749,
30/11/2020,3,34,5936,
31/12/2020,3,34,5914,
31/01/2021,3,34,6182,
28/02/2021,3,34,6230,
31/03/2021,3,34,6237,
30/04/2021,3,34,6188,
31/05/2021,3,34,6590,
30/06/2021,3,34,6685,
31/07/2021,3,34,6481,
31/08/2021,3,34,6578,
30/09/2021,3,34,6305,
31/10/2021,3,34,6326,
30/11/2021,3,34,6413,
31/12/2021,3,34,6324,
31/01/2022,3,34,6370,
28/02/2022,3,34,6671,
31/03/2022,3,34,6621,
30/04/2022,3,34,6564,
31/05/2022,3,34,6623,
30/06/2022,3,34,7233,
31/07/2022,3,34,7163,
31/08/2022,3,34,7197,
30/09/2022,3,34,7193,
31/10/2022,3,34,7209,
30/11/2022,3,34,7249,
31/12/2022,3,34,7147,
31/01/2023,3,34,7201,7201
28/02/2023,3,34,7312,7312
31/03/2023,3,34,7330,7330
30/04/2023,3,34,7126,7126
31/05/2023,3,34,7422,7422
30/06/2023,3,34,7359,7359
31/07/2023,3,34,7324,7324
31/08/2023,3,34,7190,7190
30/09/2023,3,34,7257,7257
31/10/2023,3,34,7265,7265
30/11/2023,3,34,7794,7794
31/12/2023,3,34,7799,7799
31/01/2024,3,34,7902,7902
29/02/2024,3,34,7862,7862
31/03/2024,3,34,7742,7742
30/04/2024,3,34,7776,7776
31/05/2024,3,34,7332,7332
30/06/2024,3,34,7803,7803
31/07/2024,3,34,7953,7953
31/08/2024,3,34,8026,8026
30/09/2024,3,34,8049,8049
31/10/2024,3,34,7325,7325
30/11/2024,3,34,8076,8076
31/12/2024,3,34,7786,7786
31/01/2025,3,34,7705,7705
28/02/2025,3,34,7753,7753
31/03/2025,3,34,7673,7673
30/04/2025,3,34,7630,7630
31/05/2025,3,34,7467,7467
30/06/2025,3,34,7322,7322
31/07/2025,3,34,7335,7335
31/08/2025,3,34,7336,7336
30/09/2025,3,34,7320,7320
31/10/2025,3,34,6595,6595
30/11/2025,3,34,6588,6588
31/12/2025,3,34,6462,6462
31/01/2026,3,34,6525,6525
31/03/2010,3,35,29896,
30/04/2010,3,35,30561,
31/05/2010,3,35,30656,
30/06/2010,3,35,30651,
31/07/2010,3,35,30976,
31/08/2010,3,35,30679,
30/09/2010,3,35,30961,
31/10/2010,3,35,30849,
30/11/2010,3,35,30831,
31/12/2010,3,35,30566,
31/01/2011,3,35,30789,
28/02/2011,3,35,31337,
31/03/2011,3,35,31724,
30/04/2011,3,35,31683,
31/05/2011,3,35,31525,
30/06/2011,3,35,31959,
31/07/2011,3,35,31993,
31/08/2011,3,35,32140,
30/09/2011,3,35,32185,
31/10/2011,3,35,32458,
30/11/2011,3,35,32782,
31/12/2011,3,35,32407,
31/01/2012,3,35,32577,
29/02/2012,3,35,32861,
31/03/2012,3,35,32978,
30/04/2012,3,35,33203,
31/05/2012,3,35,33277,
30/06/2012,3,35,33432,
31/07/2012,3,35,33750,
31/08/2012,3,35,33887,
30/09/2012,3,35,34002,
31/10/2012,3,35,34382,
30/11/2012,3,35,34564,
31/12/2012,3,35,34170,
31/01/2013,3,35,34416,
28/02/2013,3,35,34628,
31/03/2013,3,35,34746,
30/04/2013,3,35,34997,
31/05/2013,3,35,34811,
30/06/2013,3,35,34800,
31/07/2013,3,35,34581,
31/08/2013,3,35,34494,
30/09/2013,3,35,34468,
31/10/2013,3,35,34477,
30/11/2013,3,35,34508,
31/12/2013,3,35,34265,
31/01/2014,3,35,34650,
28/02/2014,3,35,34837,
31/03/2014,3,35,35536,
30/04/2014,3,35,35469,
31/05/2014,3,35,35608,
30/06/2014,3,35,35318,
31/07/2014,3,35,35389,
31/08/2014,3,35,35642,
30/09/2014,3,35,35905,
31/10/2014,3,35,36390,
30/11/2014,3,35,36137,
31/12/2014,3,35,35816,
31/01/2015,3,35,36244,
28/02/2015,3,35,36583,
31/03/2015,3,35,37434,
30/04/2015,3,35,37912,
31/05/2015,3,35,38003,
30/06/2015,3,35,38421,
31/07/2015,3,35,39064,
31/08/2015,3,35,39185,
30/09/2015,3,35,39568,
31/10/2015,3,35,40083,
30/11/2015,3,35,40316,
31/12/2015,3,35,39929,
31/01/2016,3,35,39994,
29/02/2016,3,35,40615,
31/03/2016,3,35,40817,
30/04/2016,3,35,40991,
31/05/2016,3,35,41367,
30/06/2016,3,35,41658,
31/07/2016,3,35,41925,
31/08/2016,3,35,42051,
30/09/2016,3,35,42347,
31/10/2016,3,35,42609,
30/11/2016,3,35,42893,
31/12/2016,3,35,42311,
31/01/2017,3,35,42719,
28/02/2017,3,35,43148,
31/03/2017,3,35,43916,
30/04/2017,3,35,44204,
31/05/2017,3,35,44480,
30/06/2017,3,35,44811,
31/07/2017,3,35,45168,
31/08/2017,3,35,45277,
30/09/2017,3,35,45611,
31/10/2017,3,35,45894,
30/11/2017,3,35,46061,
31/12/2017,3,35,45316,
31/01/2018,3,35,45983,
28/02/2018,3,35,46320,
31/03/2018,3,35,46051,
30/04/2018,3,35,45987,
31/05/2018,3,35,45842,
30/06/2018,3,35,46312,
31/07/2018,3,35,46372,
31/08/2018,3,35,46722,
30/09/2018,3,35,47017,
31/10/2018,3,35,47163,
30/11/2018,3,35,47440,
31/12/2018,3,35,46842,
31/01/2019,3,35,47145,
28/02/2019,3,35,47021,
31/03/2019,3,35,46760,
30/04/2019,3,35,47018,
31/05/2019,3,35,46981,
30/06/2019,3,35,46450,
31/07/2019,3,35,46324,
31/08/2019,3,35,45971,
30/09/2019,3,35,46706,
31/10/2019,3,35,47208,
30/11/2019,3,35,47224,
31/12/2019,3,35,46605,
31/01/2020,3,35,46820,
29/02/2020,3,35,47209,
31/03/2020,3,35,47434,
30/04/2020,3,35,46589,
31/05/2020,3,35,45959,
30/06/2020,3,35,45376,
31/07/2020,3,35,45153,
31/08/2020,3,35,45329,
30/09/2020,3,35,45630,
31/10/2020,3,35,46170,
